,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
441,Morgan Schneiderlin,31,Midfielder,Everton,1004,462,542,France,15,6,9,0,0,0,0,0,0,0,0,1,0,1,15,6,9,6,1,0,0,0,0,0,0,1.34,67,67,167,0,0.54,394,376,-1,21,2.1,1.4,1.2,0,1.3,1.1,0.2,0,0,0,0.4,0.3,0.2,0.1,0,0.3,0.5,0,0.3,37.4,86.1,0.1,3.6,0
442,Moritz Leitner,28,Midfielder,Norwich City,686,307,379,Germany,9,4,5,0,0,0,0,0,0,0,0,1,0,1,14,10,4,1,0,0,0,0,0,0,0,1.84,49,76,686,0,0.13,350,267,-1,23,1.8,1,0.9,0,0.9,1.8,0.4,0,0,0,0.9,0.8,0.8,1.1,0,0.8,1.7,0,0.8,62.6,87.4,0.1,2.1,0
443,Moussa Djenepo,22,Midfielder,Southampton,926,628,298,Mali,18,11,7,2,0,2,2,2,0,0,0,4,2,2,12,7,5,5,1,0.39,0.19,0.19,0,0.6,463,1.17,77,51,154,463,0.58,93,59,-1,8,1.5,0.5,1.3,0,0.5,0.6,0.1,0,2,2,1.1,0.6,2.4,1.7,0.2,1.2,2.2,2,0.6,13.3,74.1,0.2,0.3,0
444,Moussa Sissoko,31,Midfielder,Tottenham Hotspur,2455,1350,1105,France,29,15,14,2,2,0,1,1,0,0,0,6,5,1,28,11,17,8,0,0.11,0.04,0.07,0.13,0,1228,1.03,88,85,307,2455,0.29,185,228,-1,7,1.3,0.9,1.5,0.1,1.2,1,0.1,0,2,1,0.5,0.6,1.4,0.6,0.1,0.7,1.3,1,0.6,43,87.5,0.1,1.2,0
445,Muhamed Bešić,28,Midfielder,Sheffield United,245,102,143,Bosnia and Herzegovina,9,3,6,0,0,0,0,0,0,0,0,3,2,1,2,1,1,2,0,0,0,0,0,0,0,0.73,123,27,123,0,0.73,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,N'Golo Kanté,30,Midfielder,Chelsea,1733,816,917,France,22,11,11,3,1,2,0,0,0,0,0,3,2,1,24,9,15,4,0,0.16,0,0.16,0.11,0.2,578,1.25,72,79,433,0,0.21,104,417,-1,8,2,2,2,0,1.4,0.9,0.2,0,3,0,0.8,1.2,1.1,0.5,0,1.3,1.5,0,1.2,51.5,84.9,0.5,1.8,0
447,Nabil Bentaleb,26,Midfielder,Newcastle United,749,287,462,Algeria,12,6,6,0,0,0,0,0,0,0,0,3,2,1,12,4,8,2,0,0,0,0,0,0,0,1.44,62,62,375,0,0.24,285,303,-1,19,1.9,1.6,1.6,0,0.8,1.5,0.2,0,0,0,0.3,0.7,0.7,0.4,0,0.2,0.5,0,0.7,33.8,85.7,0,2.1,0
448,Naby Deco Keïta,26,Midfielder,Liverpool,814,275,539,Guinea,18,7,11,2,1,1,3,1,2,0,0,9,4,5,7,4,3,1,0,0.55,0.33,0.22,0.33,0.17,407,0.77,116,45,814,271,0.11,86,17,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Nacho Monreal,35,Defender,Arsenal,270,90,180,Spain,3,1,2,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,-1,-1,-1,28,0.3,1,0.3,0,3.3,0.7,0.3,0,0,0,0.3,1,0.7,0.3,0.7,0.3,1,0,1,59,87.6,0,1.3,0
450,Nampalys Mendy,28,Midfielder,Leicester City,291,110,181,France,7,3,4,0,0,0,0,0,0,0,0,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0.93,97,42,0,0,0,286,280,-1,15,1,0.9,0.6,0,0.6,0.1,0.1,0,0,0,0.1,0.4,0.1,1.1,0,0.3,0.7,0,0.4,29.9,90.9,0.3,1.4,0
451,Nathan Aké,26,Defender,AFC Bournemouth,2505,1335,1170,Netherlands,29,16,13,2,1,1,2,2,0,0,0,4,3,1,45,22,23,2,0,0.14,0.07,0.07,0.07,0.08,1253,1.62,56,86,1253,1253,0.07,189,168,128,7,1.1,1.2,0.3,0.7,5.1,0.3,1,0,2,2,0.9,0.2,0.1,0.4,0.1,0.2,0.3,2,0.2,41.7,87.6,0,1.8,0
452,Nathan Holland,22,Midfielder,West Ham United,31,12,19,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.9,31,16,0,0,0,-1,-1,-1,18,1.5,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0.5,0,0.5,1.5,0,0,5.5,81.8,0,0,0
453,Nathan Redmond,27,Midfielder,Southampton,2771,1241,1530,England,32,15,17,4,0,4,4,1,3,0,0,7,2,5,48,28,20,2,0,0.26,0.13,0.13,0,0.24,693,1.56,58,87,1386,693,0.06,126,103,-1,4,1.5,0.5,0.7,0,0.3,1.1,0.1,0,4,4,1.8,1.2,2.5,1,0.2,1.6,2.3,4,1.2,31.9,73.7,0.2,1.2,0
454,Nathan Tella,21,Midfielder,Southampton,2,0,2,England,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
455,Nathaniel Chalobah,26,Midfielder,Watford,925,422,503,England,22,12,10,0,0,0,1,0,1,0,0,7,6,1,12,5,7,1,0,0.1,0.1,0,0,0,0,1.17,77,42,925,925,0.1,283,133,-1,16,1.4,0.8,0.3,0,0.8,0.7,0.2,0,0,1,0.4,0.4,0.2,0.4,0,0.5,0.7,1,0.4,15.7,73.7,0.2,0.5,0
456,Nathaniel Phillips,24,Defender,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Neal Maupay,24,Forward,Brighton & Hove Albion,2769,1442,1327,France,37,19,18,10,5,5,3,2,1,1,1,9,4,5,36,17,19,3,0,0.42,0.1,0.33,0.31,0.34,277,1.17,77,75,923,923,0.1,47,136,-1,1,0.5,0.1,1,0,0.2,0.5,0,0,10,3,2.6,0.7,0.6,1.2,0.4,1.5,2.1,3,0.7,18.1,79.6,0.1,0.4,0
458,Neco Williams,20,Midfielder,Liverpool,230,85,145,Wales,6,3,3,0,0,0,0,0,0,0,0,2,2,0,2,0,2,1,0,0,0,0,0,0,0,0.78,115,38,230,0,0.39,-1,-1,-1,18,0.8,1.5,0.8,0.5,0.5,0.2,0.2,0,0,0,1.2,0.3,1,0.3,0,0.2,0.8,0,0.3,27.8,80.8,0.7,1.8,0.2
459,Neil Taylor,32,Defender,Aston Villa,1089,594,495,Wales,14,8,6,0,0,0,0,0,0,0,0,3,3,0,24,14,10,2,0,0,0,0,0,0,0,1.98,45,78,545,0,0.17,419,281,158,27,1.1,1.4,0.6,0.1,1.9,0.6,0.4,0,0,0,0.2,0.4,0.1,0.4,0,0.1,0.4,0,0.4,29.9,78.8,0.1,1.1,0
460,Nemanja Matić,32,Midfielder,Manchester United,1583,764,819,Serbia,21,9,12,0,0,0,2,1,1,0,0,11,5,6,11,6,5,3,0,0.11,0.11,0,0,0,0,0.63,144,75,528,792,0.17,388,124,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Nick Pope,29,Goalkeeper,Burnley,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,15,8,7,48,22,26,1,0,0,0,0,0,0,0,1.26,71,90,3420,0,0.03,316,418,80,15,0,0.1,0,0,0.7,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0.1,26.5,37.6,0,7.3,0
462,Nicolas Otamendi,33,Defender,Manchester City,1710,825,885,Argentina,24,12,12,2,2,0,0,0,0,0,0,9,6,3,18,5,13,3,0,0.11,0,0.11,0.22,0,855,0.95,95,71,570,0,0.16,140,318,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Nicolas Pépé,25,Forward,Arsenal,2012,1130,882,Côte d'Ivoire,31,17,14,5,3,2,5,5,0,1,0,7,5,2,30,18,12,4,0,0.45,0.22,0.22,0.24,0.2,402,1.34,67,65,503,402,0.18,79,43,-1,3,1,0.3,0.5,0,0.1,0.3,0.1,0,5,6,1.6,1.3,2.3,1.2,0.1,1.7,2,6,1.3,22.8,81.4,0.9,0.5,0.1
464,Nikola Tavares,22,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Nya Kirby,21,Midfielder,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Odion Jude Ighalo,31,Forward,Manchester United,90,37,53,Nigeria,11,5,6,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Oleksandr Zinchenko,24,Midfielder,Manchester City,1272,507,765,Ukraine,19,7,12,0,0,0,0,0,0,0,0,9,4,5,12,4,8,2,1,0,0,0,0,0,0,0.85,106,67,636,0,0.14,359,283,-1,22,1.6,0.9,0.7,0.3,1,0.8,0,0,0,0,0.8,1.1,0.2,0.1,0.1,0.4,0.7,0,1.1,63.7,90.7,0.7,1.7,0
468,Oliver McBurnie,24,Forward,Sheffield United,2118,1155,963,Scotland,36,19,17,6,5,1,0,0,0,0,0,13,8,5,24,12,12,4,0,0.25,0,0.25,0.39,0.09,353,1.02,88,59,530,0,0.17,69,382,-1,2,1,0.4,0.8,0,1.1,0.8,0.1,0,6,0,1.4,0.3,0.6,0.8,0.1,0.9,1.2,0,0.3,17.1,60.5,0,0.3,0
469,Oliver Norwood,30,Midfielder,Sheffield United,3101,1649,1452,Northern Ireland,38,19,19,1,1,0,1,1,0,1,0,13,8,5,35,14,21,8,0,0.06,0.03,0.03,0.05,0,3101,1.02,89,82,388,3101,0.23,254,254,-1,10,1.7,1.2,0.8,0,1,1.8,0.3,0,1,1,0.4,1.3,0.2,0.4,0,0.1,0.5,1,1.3,52.8,82.3,1.4,6.1,0
470,Oliver Skipp,20,Midfielder,Tottenham Hotspur,73,16,57,England,7,4,3,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1.23,73,10,0,0,0,-1,-1,-1,14,0.3,0,0.1,0,0,0.4,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0,5.4,89.5,0,0.3,0
471,Olivier Giroud,34,Forward,Chelsea,999,613,386,France,18,9,9,8,5,3,0,0,0,0,0,4,4,0,16,2,14,1,0,0.72,0,0.72,0.73,0.7,125,1.44,62,56,999,0,0.09,2,416,-1,4,0.4,0.1,0.9,0,0.7,0.6,0.1,0,8,0,2.2,0.4,0.2,0.5,0.5,0.4,0.8,0,0.4,16.6,68.2,0,0,0.1
472,Ondrej Duda,26,Midfielder,Norwich City,729,403,326,Slovakia,10,6,4,0,0,0,0,0,0,0,0,3,2,1,9,3,6,0,0,0,0,0,0,0,0,1.11,81,73,0,0,0,291,301,-1,14,1.8,0.6,0.9,0,0.7,0.9,0.2,0,0,0,1,1.6,0.6,1.3,0.2,0.3,2.2,0,1.6,33.8,83.1,1.3,1.4,0.2
473,Onel Lázaro Hernández Mayea,28,Midfielder,Norwich City,1379,731,648,Germany,26,12,14,1,1,0,2,1,1,0,0,3,0,3,32,18,14,0,0,0.2,0.13,0.07,0.12,0,1379,2.09,43,53,0,690,0,184,105,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Onyinye Wilfred Ndidi,24,Midfielder,Leicester City,2674,1399,1275,Nigeria,32,16,16,2,1,1,1,0,1,0,0,12,8,4,29,11,18,6,0,0.1,0.03,0.07,0.06,0.07,1337,0.98,92,84,446,2674,0.2,183,256,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Oriol Romeu,29,Midfielder,Southampton,1856,812,1044,Spain,30,14,16,0,0,0,0,0,0,0,0,8,3,5,35,20,15,5,0,0,0,0,0,0,0,1.7,53,62,371,0,0.24,314,378,-1,22,1.8,1.1,1.3,0,1,1.6,0.4,0,0,0,0.3,0.6,0.4,0.5,0,0.1,0.5,0,0.6,35.9,80.7,0.1,1.5,0
476,Oskar Buur,23,Defender,Wolverhampton Wanderers,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Oumar Niasse,31,Forward,Everton,19,2,17,Senegal,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,12,1.3,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.7,0,0,1,100,0,0,0
478,Owen Otasowie,0,Midfielder,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Pablo Fornals Malla,25,Midfielder,West Ham United,2177,1046,1131,Spain,36,18,18,2,1,1,5,3,2,0,0,7,3,4,34,16,18,3,0,0.29,0.21,0.08,0.09,0.08,1089,1.41,64,60,726,435,0.12,174,46,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Pablo Marí Villar,27,Defender,Arsenal,114,90,24,Spain,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,-1,-1,-1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Pablo Zabaleta,36,Defender,West Ham United,589,268,321,Argentina,10,5,5,0,0,0,0,0,0,0,0,2,1,1,13,6,7,2,0,0,0,0,0,0,0,1.99,45,59,295,0,0.31,355,290,159,24,1.8,1.4,0.7,0.1,1.6,0.7,0.3,0,0,0,0,0.3,0.2,0.9,0,0.1,0.4,0,0.3,24.9,75.5,0.1,0.6,0
482,Panagiotis Retsos,22,Defender,Sheffield United,0,0,0,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Pascal Groß,29,Midfielder,Brighton & Hove Albion,1804,846,958,Germany,29,14,15,2,1,1,4,0,4,0,0,6,3,3,29,13,16,4,0,0.3,0.2,0.1,0.11,0.09,902,1.45,62,62,451,451,0.2,152,53,-1,6,1.2,0.3,0.8,0,0.2,0.9,0.1,1,2,4,1,2,0.2,0.4,0.3,0.7,1.2,4,2,31,79.5,1.6,1.4,0.1
484,Patrick Cutrone,23,Forward,Wolverhampton Wanderers,291,122,169,Italy,12,6,6,2,2,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0.62,0,0.62,1.48,0,146,1.24,73,24,0,0,0,9,346,-1,7,0.3,0.2,0.4,0,0.1,0.3,0.1,0,2,0,0.9,0.2,0.3,0.8,0.3,0.8,0.7,0,0.2,4.9,69.5,0.1,0,0
485,Patrick Roberts,24,Midfielder,Norwich City,23,14,9,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.91,23,8,0,0,0,-1,-1,-1,20,0,0,0.3,0,0,0,0,0,0,0,0,0,1.3,0.7,0,0,0,0,0,3,66.7,0,0.3,0
486,Patrick van Aanholt,30,Defender,Crystal Palace,2511,1258,1253,Netherlands,29,15,14,3,1,2,2,1,1,1,0,9,6,3,37,14,23,0,0,0.18,0.07,0.11,0.07,0.14,837,1.33,68,87,0,1256,0,145,182,96,3,1.5,1.6,0.3,0.1,1.5,0.9,0.3,1,3,2,0.9,1.1,0.6,0.3,0.1,0.5,1.1,2,1.1,41.9,81.2,1.1,1,0
487,Paul Dummett,29,Defender,Newcastle United,1229,610,619,Wales,16,7,9,0,0,0,0,0,0,0,0,4,2,2,18,5,13,2,0,0,0,0,0,0,0,1.32,68,77,615,0,0.15,376,380,95,27,1.7,1.4,0.3,0.3,3.8,0.4,0.6,1,0,0,0.1,0.3,0.1,0.4,0,0.1,0.2,0,0.3,28.1,71.7,0.1,1.6,0
488,Paul Pogba,28,Midfielder,Manchester United,1204,637,567,France,16,8,8,1,0,1,3,2,1,0,1,6,2,4,8,6,2,1,0,0.3,0.22,0.07,0,0.16,1204,0.6,151,75,1204,401,0.07,191,44,-1,10,1.3,0.4,1.6,0,0.6,0.5,0.3,0,1,3,1.4,1.9,1.7,1.1,0.1,2,1.2,3,1.9,64.6,85.5,0.1,5.9,0.4
489,Paulo Dino Gazzaniga,29,Goalkeeper,Tottenham Hotspur,1612,720,892,Argentina,18,8,10,0,0,0,0,0,0,0,0,2,1,1,23,10,13,1,0,0,0,0,0,0,0,1.28,70,90,1612,0,0.06,417,398,86,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Pedro Lomba Neto,21,Forward,Wolverhampton Wanderers,928,484,444,Portugal,29,14,15,3,0,3,3,3,0,0,0,10,7,3,10,3,7,3,0,0.58,0.29,0.29,0,0.61,309,0.97,93,32,309,309,0.29,55,26,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Pedro Rodriguez,33,Midfielder,Chelsea,661,407,254,Spain,11,8,3,1,1,0,1,1,0,0,0,3,3,0,12,4,8,1,0,0.27,0.14,0.14,0.22,0,661,1.63,55,60,661,661,0.14,121,92,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,Pepe Reina,38,Goalkeeper,Aston Villa,1080,450,630,Spain,12,5,7,0,0,0,0,0,0,0,0,2,2,0,18,6,12,1,0,0,0,0,0,0,0,1.5,60,90,1080,0,0.08,294,300,120,16,0,0,0.1,0,1,0.2,0,0,0,0,0,0.1,0,0.3,0,0,0.1,0,0.1,28.8,67,0,8.4,0
493,Phil Bardsley,35,Defender,Burnley,1890,1080,810,Scotland,21,12,9,0,0,0,1,1,0,0,0,9,3,6,18,15,3,6,0,0.05,0.05,0,0,0,0,0.86,105,90,315,1890,0.29,322,211,21,12,2.3,1.4,1.7,0.1,3.1,0.6,0.5,0,0,1,0.5,0.5,0.2,0.6,0,0.1,0.6,1,0.5,31.3,66.1,0.3,2.3,0.1
494,Phil Jagielka,38,Defender,Sheffield United,240,124,116,England,6,4,2,0,0,0,0,0,0,0,0,4,3,1,6,3,3,0,0,0,0,0,0,0,0,2.25,40,40,0,0,0,-1,-1,-1,19,0.8,0.7,0.2,0,3.2,0.3,0.8,0,0,0,0,0,0,0.7,0,0,0,0,0,12.5,80,0.2,0.7,0
495,Phil Jones,29,Defender,Manchester United,136,90,46,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.99,45,68,0,0,0,-1,-1,-1,19,1,1,1.5,0.5,4.5,0,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,48.5,83.5,0,1.5,0
496,Philip Billing,24,Midfielder,AFC Bournemouth,2535,1227,1308,Denmark,34,17,17,1,1,0,1,0,1,0,0,4,2,2,40,20,20,8,0,0.07,0.04,0.04,0.07,0,2535,1.42,63,75,317,2535,0.28,238,229,-1,9,2.1,1.9,1.1,0,2.8,1.4,0.5,0,1,1,1,0.4,0.6,0.7,0.1,0.8,1.5,1,0.4,33.9,74.8,0,1.3,0
497,Philip Foden,20,Midfielder,Manchester City,892,532,360,England,23,13,10,5,4,1,2,1,1,0,0,13,8,5,5,2,3,0,0,0.71,0.2,0.5,0.68,0.25,178,0.5,178,39,0,446,0,22,55,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Philip Heise,29,Defender,Norwich City,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,Pierre-Emerick Aubameyang,31,Forward,Arsenal,3139,1554,1585,Gabon,36,18,18,22,13,9,3,2,1,2,0,10,5,5,42,22,20,4,1,0.72,0.09,0.63,0.75,0.51,143,1.2,75,87,628,1046,0.14,7,150,-1,1,0.9,0.4,0.4,0,0.4,1.1,0,0,22,3,2.6,0.7,0.5,0.6,0.6,0.9,1.6,3,0.7,22.7,72.2,0.6,0.3,0
500,Pierre-Emile Højbjerg,25,Midfielder,Southampton,2751,1440,1311,Denmark,33,16,17,0,0,0,1,0,1,0,0,8,2,6,47,30,17,5,0,0.03,0.03,0,0,0,0,1.54,59,83,550,2751,0.16,325,239,-1,17,2.4,1.4,1.4,0.1,1.5,1.6,0.2,0,0,1,1.4,0.9,1.2,1.1,0,0.8,1.9,1,0.9,55.2,78.1,0.3,3.2,0.1
501,Raheem Sterling,26,Forward,Manchester City,2659,1214,1445,England,33,16,17,20,6,14,1,0,1,0,2,13,7,6,29,10,19,5,0,0.71,0.03,0.68,0.44,0.87,133,0.98,92,81,532,2659,0.17,5,249,-1,1,0.8,0.5,0.9,0,0.1,0.7,0.1,0,20,1,3,1.5,1.7,1.2,0.4,1.8,2,1,1.5,35.4,82.8,0.2,0.3,0.1
502,Ralf Fährmann,32,Goalkeeper,Norwich City,22,0,22,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.09,22,22,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62.5,0,0,0
503,Raúl Alonso Jiménez Rodríguez,29,Forward,Wolverhampton Wanderers,3252,1644,1608,Mexico,38,19,19,17,8,9,6,3,3,4,0,13,8,5,34,16,18,3,0,0.64,0.17,0.47,0.44,0.5,191,0.94,96,86,1084,542,0.08,24,73,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Ravel Morrison,28,Midfielder,Sheffield United,12,12,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,83.3,0,0,0
505,Reece James,21,Defender,Chelsea,1510,760,750,England,24,11,13,0,0,0,2,2,0,0,0,8,7,1,23,5,18,1,0,0.12,0.12,0,0,0,0,1.37,66,63,1510,755,0.06,260,114,107,17,1.5,0.9,0.9,0.1,0.9,0.8,0.3,0,0,2,0.8,1,1.3,0.9,0,0.9,0.7,2,1,42.3,85.9,1.1,1.7,0
506,Reiss Nelson,21,Forward,Arsenal,627,315,312,England,17,7,10,1,1,0,0,0,0,0,0,5,3,2,5,3,2,1,0,0.14,0,0.14,0.29,0,627,0.72,125,37,627,0,0.14,115,357,-1,14,0.6,0.2,0.5,0,0.1,0.6,0.1,0,1,0,0.6,0.5,1,0.5,0.2,0.8,0.9,0,0.5,12.2,85.5,0.5,0.6,0
507,Rhian Brewster,21,Forward,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Rhu-endly Martina,31,Defender,Everton,0,0,0,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Ricardo Domingos Barbosa Pereira,27,Defender,Leicester City,2520,1350,1170,Portugal,28,15,13,3,3,0,2,2,0,0,0,10,5,5,26,15,11,1,0,0.18,0.07,0.11,0.2,0,840,0.93,97,90,2520,1260,0.04,137,178,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Richairo Zivkovic,24,Forward,Sheffield United,107,26,81,Netherlands,5,2,3,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,0,0,0,0,0,3.36,27,21,0,0,0,-1,-1,-1,26,0.4,0,0.2,0,0,0.2,0,0,0,0,0.2,0.4,0,0.2,0,0.6,0.2,0,0.4,3.6,88.9,0.2,0,0
511,Richard Stearman,33,Defender,Sheffield United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Richarlison de Andrade,23,Forward,Everton,3081,1521,1560,Brazil,36,18,18,13,7,6,3,1,2,0,0,9,6,3,47,18,29,8,0,0.47,0.09,0.38,0.41,0.35,237,1.37,66,86,385,1027,0.23,41,143,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Riyad Mahrez,30,Midfielder,Manchester City,1941,942,999,Algeria,33,16,17,11,7,4,9,4,5,1,0,14,8,6,12,4,8,0,0,0.93,0.42,0.51,0.67,0.36,176,0.56,162,59,0,216,0,20,8,-1,5,0.8,0.5,0.4,0,0.2,0.8,0,0,11,9,2.2,1.8,1.6,0.9,0.4,1,1.4,9,1.8,33.2,90.1,0.6,1.7,0.2
514,Rob Elliot,34,Goalkeeper,Newcastle United,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
