,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
582,Sergio Bermejo Lillo,23,Midfielder,Celta de Vigo,4,0,4,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Sergio Busquets,32,Midfielder,FC Barcelona,2491,1349,1142,Spain,33,18,15,2,1,1,2,2,0,0,0,13,7,6,25,11,14,10,0,0.14,0.07,0.07,0.07,0.08,1246,0.9,100,75,249,1246,0.36,194,183,-1,8,2.4,1.3,1.4,0.6,0.2,0,2,2,0.3,0.7,0.7,1.5,0,0.4,0.5,2,0.7,78,89.9,0,3.3,0.2
584,Sergio Camello Pérez,20,Forward,Atlético Madrid,23,0,23,Spain,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Sergio Canales,30,Midfielder,Real Betis,3167,1497,1670,Spain,36,17,19,6,5,1,6,4,2,3,1,5,2,3,54,24,30,5,0,0.34,0.17,0.17,0.3,0.05,528,1.53,59,88,633,528,0.14,107,65,-1,4,0.7,0.4,0.8,0.4,0,0,6,6,1.4,2.2,1.4,1.3,0.1,1.4,1,6,2.2,57.4,88.4,1.3,3.5,0.1
586,Sergio Carreira Vilariño,0,Defender,Celta de Vigo,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Sergio Cubero Ezcurra,21,Midfielder,SD Eibar,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Sergio Escudero,31,Defender,Sevilla FC,773,314,459,Spain,11,5,6,1,0,1,0,0,0,0,0,3,2,1,10,3,7,2,0,0.12,0,0.12,0,0.2,773,1.16,77,70,387,0,0.23,141,433,84,12,2.6,1.2,1,2.9,0.1,0,1,0,0.7,0.5,0.3,0.7,0,0.5,1,0,0.5,43.4,81.3,0.3,2,0
589,Sergio Guardiola Navarro,29,Forward,Real Valladolid,2665,1284,1381,Spain,35,17,18,8,4,4,2,1,1,0,1,12,8,4,25,8,17,6,0,0.34,0.07,0.27,0.28,0.26,333,0.84,107,76,444,1333,0.2,55,186,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Sergio Herrera Pirón,27,Goalkeeper,CA Osasuna,1655,810,845,Spain,19,9,10,0,0,0,0,0,0,0,0,7,3,4,25,14,11,3,1,0,0,0,0,0,0,1.36,66,87,414,0,0.22,409,324,129,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Sergio León,32,Forward,Levante UD,662,356,306,Spain,22,13,9,1,1,0,0,0,0,0,0,5,4,1,10,3,7,2,0,0.14,0,0.14,0.25,0,662,1.36,66,30,331,0,0.27,129,410,-1,11,0.1,0,0.5,0.1,0,0,1,0,1,0.1,0.1,0.5,0.6,0.5,0.9,0,0.1,4,58.6,0.1,0,0
592,Sergio Lozano Lluch,22,Midfielder,Villarreal,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Sergio Postigo,32,Defender,Levante UD,2375,1115,1260,Spain,28,13,15,1,0,1,1,1,0,0,0,5,4,1,34,10,24,6,0,0.08,0.04,0.04,0,0.07,2375,1.29,70,85,396,2375,0.23,228,229,115,10,1.1,1.2,0.8,4.4,0.5,0,1,1,0.2,0.4,0.3,0.5,0.1,0,0.3,1,0.4,36.6,81.7,0,3,0
594,Sergio Ramos,35,Defender,Real Madrid,3017,1471,1546,Spain,35,17,18,11,5,6,0,0,0,6,0,17,10,7,20,9,11,10,0,0.33,0,0.33,0.31,0.35,274,0.6,151,86,302,0,0.3,41,391,10,2,1.3,1.4,1.5,2.8,0.3,0,11,0,1.1,0.1,0.3,0.8,0.2,0.1,0.4,0,0.1,61.4,91,0,6.8,0
595,Sergio Reguilón Rodríguez,24,Defender,Sevilla FC,2509,1314,1195,Spain,31,16,15,2,1,1,4,2,2,0,0,17,9,8,22,10,12,8,0,0.22,0.14,0.07,0.07,0.08,1255,0.79,114,81,314,627,0.29,191,97,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Sergio Rico,27,Goalkeeper,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Sidnei,31,Defender,Real Betis,1178,592,586,Brazil,14,7,7,1,1,0,0,0,0,0,0,1,0,1,24,10,14,0,0,0.08,0,0.08,0.15,0,1178,1.83,49,84,0,0,0,180,436,175,13,1.6,1.5,0.6,4,0.9,0,1,0,0.4,0.1,0.4,0.3,0,0.1,0.4,0,0.1,60.4,89.7,0,3.8,0
598,Šime Vrsaljko,29,Defender,Atlético Madrid,363,236,127,Croatia,5,3,2,0,0,0,1,1,0,0,0,2,2,0,3,1,2,3,0,0.25,0.25,0,0,0,0,0.74,121,73,121,363,0.74,306,31,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Sofian Chakla,27,Defender,Villarreal,180,0,180,Morocco,2,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,1,90,90,180,0,0.5,-1,-1,-1,16,0,1.5,1.5,3.5,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,45.5,82.4,0,3,0
600,Stanislav Lobotka,26,Midfielder,Celta de Vigo,1391,711,680,Slovakia,17,9,8,0,0,0,0,0,0,0,0,4,3,1,21,9,12,1,0,0,0,0,0,0,0,1.36,66,82,1391,0,0.06,374,320,-1,27,1.1,0.5,0.6,0.4,0.1,0,0,0,0.5,0.5,0.7,1.2,0.1,0.8,0.6,0,0.5,45.4,88.8,0,2.1,0
601,Stefan Savić,30,Defender,Atlético Madrid,1980,900,1080,Montenegro,22,10,12,0,0,0,0,0,0,0,0,11,6,5,13,4,9,6,0,0,0,0,0,0,0,0.59,152,90,330,0,0.27,362,390,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Stiven Ricardo Plaza Castillo,22,Forward,Real Valladolid,0,0,0,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Sung-Yeung Ki,32,Midfielder,RCD Mallorca,8,0,8,South Korea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Suso,27,Forward,Sevilla FC,784,294,490,Spain,17,9,8,1,1,0,1,1,0,0,0,8,5,3,10,4,6,0,0,0.23,0.11,0.11,0.31,0,784,1.15,78,46,0,784,0,152,124,-1,14,0.5,0.1,0.3,0,0,0,1,1,0.8,1.1,1.1,0.5,0.2,0.9,0.6,1,1.1,20.6,78.6,0.8,0.9,0.2
605,Takashi Inui,32,Midfielder,SD Eibar,1964,868,1096,Japan,29,13,16,2,2,0,3,1,2,0,0,8,4,4,29,12,17,2,0,0.23,0.14,0.09,0.21,0,982,1.33,68,68,982,655,0.09,167,95,-1,7,0.7,0.6,1.1,0.3,0.1,0,2,3,1.4,0.7,0.8,0.9,0.1,1.2,1.4,3,0.7,18,78.1,0.1,0.4,0
606,Takefusa Kubo,19,Forward,RCD Mallorca,2309,1028,1281,Japan,35,16,19,4,2,2,4,2,2,0,0,5,5,0,47,15,32,4,0,0.31,0.16,0.16,0.18,0.14,577,1.83,49,66,577,577,0.16,110,77,-1,5,1,0.7,1,0.2,0,0,4,4,1.6,1,1.8,1.8,0.1,1.3,2.2,4,1,19.4,75.3,0.4,0.2,0
607,Thibaut Courtois,28,Goalkeeper,Real Madrid,3060,1530,1530,Belgium,34,17,17,0,0,0,0,0,0,0,0,18,10,8,19,9,10,1,0,0,0,0,0,0,0,0.56,161,90,3060,0,0.03,436,381,5,26,0,0.1,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,25.9,75.1,0,2.9,0
608,Thierry Rendall Correia,22,Defender,Valencia CF,259,161,98,Portugal,4,2,2,0,0,0,0,0,0,0,0,1,1,0,6,3,3,0,0,0,0,0,0,0,0,2.08,43,65,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Thomas Lemar,25,Midfielder,Atlético Madrid,922,439,483,France,22,10,12,0,0,0,0,0,0,0,0,9,6,3,8,4,4,2,0,0,0,0,0,0,0,0.78,115,42,461,0,0.2,368,394,-1,27,0.5,0.3,0.3,0.1,0,0,0,0,0.5,0.4,0.9,0.5,0,0.8,1.4,0,0.4,16.5,82.6,0.5,0.6,0
610,Thomas Partey,27,Midfielder,Atlético Madrid,2551,1298,1253,Ghana,35,18,17,3,1,2,0,0,0,0,0,17,10,7,15,4,11,13,0,0.11,0,0.11,0.07,0.14,850,0.53,170,73,196,0,0.46,147,396,-1,9,2,1.4,1.4,1.1,0.2,0,3,0,0.9,0.5,1.6,0.9,0,0.4,0.7,0,0.5,46.8,83.4,0.1,2.9,0
611,Tomás Pina,33,Midfielder,Deportivo Alavés,1349,851,498,Spain,20,11,9,1,1,0,0,0,0,0,0,7,6,1,13,6,7,6,1,0.07,0,0.07,0.11,0,1349,0.87,104,67,225,0,0.4,190,344,-1,10,1.9,0.8,2.2,1.6,0.3,0,1,0,0.1,0.3,0.5,1,0,0.5,0.6,0,0.3,26.3,80,0,0.8,0
612,Tomáš Vaclík,32,Goalkeeper,Sevilla FC,2926,1440,1486,Czech Republic,33,16,17,0,0,0,0,0,0,0,0,14,7,7,30,12,18,0,0,0,0,0,0,0,0,0.92,98,89,0,0,0,373,426,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Toni Kroos,31,Midfielder,Real Madrid,2656,1410,1246,Germany,35,19,16,4,3,1,5,2,3,0,0,18,11,7,16,7,9,2,0,0.3,0.17,0.14,0.19,0.07,664,0.54,166,76,1328,531,0.07,127,69,-1,3,1.6,0.7,0.8,0.4,0,0,4,5,1.6,1.7,0.9,1.2,0.1,0.4,0.5,5,1.7,66.7,93.5,1,6.9,0
614,Toni Lato,23,Defender,CA Osasuna,472,143,329,Spain,8,3,5,1,0,1,0,0,0,0,0,2,0,2,8,4,4,3,0,0.19,0,0.19,0,0.27,472,1.53,59,59,157,0,0.57,97,266,159,15,2.8,1,1.6,1.3,0.1,0,1,0,0.5,0.5,0.4,0.4,0,0.1,0.6,0,0.5,22,67.6,0.1,1.1,0
615,Toño,31,Defender,Levante UD,1590,694,896,Spain,20,8,12,0,0,0,2,2,0,0,0,4,3,1,23,5,18,2,0,0.11,0.11,0,0,0,0,1.3,69,80,795,795,0.11,369,126,116,27,1.3,0.7,0.8,1.4,0.2,0,0,2,0.1,0.9,1.1,1,0.3,0.6,1.1,2,0.9,35.7,79.4,0.9,1.7,0
616,Unai Bustinza,29,Defender,Leganés,2691,1399,1292,Spain,33,17,16,0,0,0,1,1,0,0,0,7,3,4,41,24,17,8,0,0.03,0.03,0,0,0,0,1.37,66,82,336,2691,0.27,297,239,130,19,2,2,1.5,2.3,0.3,0,0,1,0.2,0.5,0.2,1.7,0.1,0.2,0.5,1,0.5,34.7,69.1,0.2,2.6,0
617,Unai Dufur Espelosín,22,Midfielder,SD Eibar,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Unai Etxebarría Martín,24,Goalkeeper,Granada CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Unai García Lugea,29,Defender,CA Osasuna,535,265,270,Spain,8,4,4,1,1,0,0,0,0,0,0,1,0,1,9,6,3,0,0,0.17,0,0.17,0.34,0,535,1.51,59,67,0,0,0,108,303,158,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Unai López Cabrera,25,Midfielder,Athletic Club Bilbao,1804,1175,629,Spain,26,16,10,1,0,1,4,3,1,0,0,9,7,2,17,9,8,6,0,0.25,0.2,0.05,0,0.14,1804,0.85,106,69,301,451,0.3,221,51,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,Unai Núñez,24,Defender,Athletic Club Bilbao,1568,534,1034,Spain,20,8,12,0,0,0,0,0,0,0,0,4,3,1,19,5,14,7,0,0,0,0,0,0,0,1.09,83,78,224,0,0.4,346,261,69,24,0.7,1.2,0.9,3.5,0.9,1,0,0,0.4,0.2,0.4,0.5,0,0.1,0.5,0,0.2,36.2,82.4,0,4,0
622,Unai Simón Mendibil,23,Goalkeeper,Athletic Club Bilbao,2992,1552,1440,Spain,34,18,16,0,0,0,0,0,0,0,0,12,8,4,28,11,17,3,1,0,0,0,0,0,0,0.84,107,88,748,0,0.12,439,439,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Unai Vencedor Paris,20,Midfielder,Athletic Club Bilbao,74,74,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.22,74,74,74,0,1.22,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Vasyl Kravets,23,Defender,Leganés,0,0,0,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Vicente Esquerdo Santas,22,Midfielder,Valencia CF,12,8,4,Spain,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Vicente Iborra De La Fuente,33,Midfielder,Villarreal,2663,1314,1349,Spain,34,17,17,1,0,1,2,0,2,0,0,10,6,4,38,19,19,11,1,0.1,0.07,0.03,0,0.07,2663,1.28,70,78,222,1332,0.41,260,191,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Víctor Camarasa,26,Midfielder,Deportivo Alavés,1300,676,624,Spain,17,9,8,0,0,0,1,0,1,0,0,3,2,1,19,12,7,1,0,0.07,0.07,0,0,0,0,1.32,68,76,1300,1300,0.07,343,190,-1,16,1.1,0.9,0.8,0.7,0.2,0,0,1,0.5,0.8,0.8,0.9,0.1,0.5,1.5,1,0.8,30.2,81.3,0.5,1.7,0.1
628,Víctor Campuzano Bonilla,23,Forward,RCD Espanyol,866,383,483,Spain,20,9,11,0,0,0,0,0,0,0,0,3,1,2,19,11,8,2,0,0,0,0,0,0,0,1.97,46,43,433,0,0.21,384,423,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Víctor David Díaz Miguel,32,Defender,Granada CF,2887,1520,1367,Spain,36,18,18,1,0,1,5,3,2,0,0,12,7,5,42,16,26,4,0,0.19,0.16,0.03,0,0.07,2887,1.31,69,80,722,577,0.12,254,79,120,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Víctor García Raja,0,Midfielder,Real Valladolid,88,0,88,Spain,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.02,0,1.02,0,1.02,88,1.02,88,44,0,0,0,-1,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Víctor Gómez Perea,21,Defender,RCD Espanyol,1268,594,674,Spain,18,8,10,0,0,0,0,0,0,0,0,2,1,1,24,11,13,2,0,0,0,0,0,0,0,1.7,53,70,634,0,0.14,331,311,170,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Víctor Laguardia Cisneros,31,Defender,Deportivo Alavés,2658,1396,1262,Spain,31,16,15,1,0,1,2,2,0,0,0,6,5,1,42,16,26,10,1,0.1,0.07,0.03,0,0.07,2658,1.42,63,86,242,1329,0.37,248,178,139,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Víctor Sánchez,33,Midfielder,RCD Espanyol,1691,874,817,Spain,25,13,12,0,0,0,1,0,1,0,0,5,2,3,28,17,11,11,1,0.05,0.05,0,0,0,0,1.49,60,68,154,1691,0.59,383,202,-1,26,2.5,1,1.8,0.8,0.3,0,0,1,0.4,0.9,0.5,1.2,0,0.8,1.1,1,0.9,33.2,80.6,0.7,1.6,0
634,Vinícius José Paixão de Oliveira Júnior,20,Forward,Real Madrid,1353,786,567,Brazil,29,16,13,3,3,0,1,1,0,0,0,14,10,4,14,6,8,4,0,0.27,0.07,0.2,0.34,0,451,0.93,97,47,338,1353,0.27,87,176,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,Vitolo,31,Midfielder,Atlético Madrid,1218,617,601,Spain,28,16,12,3,2,1,2,1,1,0,0,13,9,4,10,3,7,3,0,0.37,0.15,0.22,0.29,0.15,406,0.74,122,44,406,609,0.22,78,89,-1,7,0.5,0.4,0.9,0.2,0,0,3,2,0.6,0.5,1.2,1.5,0.3,0.7,1.5,2,0.5,18.3,81.9,0.1,0.4,0.1
636,Vitorino Antunes,34,Defender,Getafe CF,5,5,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Waldo Rubio Martín,25,Midfielder,Real Valladolid,872,285,587,Spain,21,8,13,0,0,0,2,1,1,0,0,8,6,2,13,0,13,6,0,0.21,0.21,0,0,0,0,1.34,67,42,145,436,0.62,357,44,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Wilfrid Jaures Kaptoum,24,Midfielder,Real Betis,192,63,129,Cameroon,5,2,3,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,2.34,38,38,192,0,0.47,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,William Silva de Carvalho,29,Midfielder,Real Betis,894,464,430,Portugal,13,8,5,0,0,0,0,0,0,0,0,3,2,1,22,10,12,7,1,0,0,0,0,0,0,2.21,41,69,112,0,0.81,381,438,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Willian José,29,Forward,Real Sociedad,2016,993,1023,Brazil,37,18,19,11,6,5,1,1,0,0,0,8,5,3,23,8,15,4,0,0.54,0.04,0.49,0.54,0.44,183,1.03,88,54,504,2016,0.18,13,215,-1,1,0.1,0,0.7,0.4,0.1,0,11,1,1.6,0.5,0.2,0.7,0.4,0.7,1.1,1,0.5,15.1,72.2,0,0.7,0
641,Xabier Etxeita Gorritxategi,33,Defender,Getafe CF,1446,674,772,Spain,17,8,9,0,0,0,0,0,0,0,0,8,4,4,13,5,8,8,1,0,0,0,0,0,0,0.81,111,85,161,0,0.56,437,380,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Xavier Quintillà Guasch,24,Defender,Villarreal,1573,827,746,Spain,19,10,9,0,0,0,2,2,0,0,0,7,6,1,21,9,12,6,0,0.11,0.11,0,0,0,0,1.2,75,83,262,787,0.34,396,121,94,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Ximo Navarro,31,Defender,Deportivo Alavés,1904,941,963,Spain,23,11,12,0,0,0,0,0,0,0,0,5,3,2,30,10,20,8,0,0,0,0,0,0,0,1.42,63,83,238,0,0.38,300,310,144,14,1.5,2.3,1.3,3,0.3,0,0,0,0.3,0.1,0.3,1.4,0,0.5,1.1,0,0.1,29.3,75.4,0.1,1.5,0
644,Yan Brice Eteki,23,Midfielder,Granada CF,1502,659,843,Cameroon,28,14,14,0,0,0,0,0,0,0,0,8,5,3,22,6,16,4,0,0,0,0,0,0,0,1.32,68,54,376,0,0.24,417,337,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Yangel Clemente Herrera Ravelo,23,Midfielder,Granada CF,2376,1368,1008,Venezuela,30,16,14,2,1,1,3,1,2,0,0,12,7,5,26,14,12,14,0,0.19,0.11,0.08,0.07,0.09,1188,0.98,91,79,170,792,0.53,174,122,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Yannick Carrasco,27,Midfielder,Atlético Madrid,628,249,379,Belgium,15,7,8,1,0,1,2,1,1,0,0,7,4,3,5,1,4,2,0,0.43,0.29,0.14,0,0.24,628,0.72,126,42,314,314,0.29,131,14,-1,10,0.7,0.3,0.5,0.1,0,0,1,2,1.1,0.7,1.1,0.9,0.1,1.9,1.3,2,0.7,13.1,80.7,0.3,0.5,0
647,Yannis Salibur,30,Forward,RCD Mallorca,78,32,46,France,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.31,39,20,0,0,0,-1,-1,-1,20,0,0.3,0.8,0.3,0,0,0,0,0.3,0.5,0.5,1,0,0.5,0.3,0,0.5,9.5,84.2,0.3,0,0
648,Yassine Bounou,30,Goalkeeper,Sevilla FC,494,270,224,Morocco,6,3,3,0,0,0,1,1,0,0,0,4,2,2,3,2,1,1,0,0.18,0.18,0,0,0,0,0.55,165,82,494,494,0.18,263,60,3,20,0,0,0,1,0,0,0,1,0,0.2,0,0.2,0,0,0,1,0.2,24,68.8,0,6.8,0
649,Yeray Álvarez López,26,Defender,Athletic Club Bilbao,2811,1461,1350,Spain,32,17,15,0,0,0,0,0,0,0,0,11,7,4,25,10,15,2,0,0,0,0,0,0,0,0.8,112,88,1406,0,0.06,311,268,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Yoel Rodríguez Oterino,32,Goalkeeper,SD Eibar,270,180,90,Spain,3,2,1,0,0,0,0,0,0,0,0,1,1,0,4,1,3,1,0,0,0,0,0,0,0,1.33,68,90,270,0,0.33,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Youssef En-Nesyri,23,Forward,Sevilla FC,2174,1099,1075,Morocco,36,19,17,8,6,2,2,1,1,0,0,9,7,2,35,17,18,3,0,0.41,0.08,0.33,0.49,0.17,272,1.45,62,60,725,1087,0.12,40,168,-1,2,0.4,0.3,1.2,1.2,0.1,0,4,2,2.2,0.5,0.9,1.1,0.9,0.8,2.2,2,0.5,14.2,57.3,0.1,0.3,0
652,Youssef En-Nesyri,23,Forward,Sevilla FC,2174,1099,1075,Morocco,36,19,17,8,6,2,2,1,1,0,0,9,7,2,35,17,18,3,0,0.41,0.08,0.33,0.49,0.17,272,1.45,62,60,725,1087,0.12,40,168,-1,2,0.4,0.3,0.9,0.4,0.2,0,4,0,1.2,0.2,0.3,0.6,0.7,0.8,0.9,0,0.2,8.1,63.7,0.1,0.1,0
653,Yuri,31,Defender,Athletic Club Bilbao,2852,1548,1304,Spain,33,18,15,2,1,1,1,0,1,0,0,12,8,4,26,10,16,7,0,0.09,0.03,0.06,0.06,0.07,1426,0.82,110,86,407,2852,0.22,203,246,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Zouhair Feddal,31,Defender,Real Betis,1433,693,740,Morocco,17,8,9,1,0,1,2,0,2,0,0,3,2,1,25,10,15,12,2,0.19,0.13,0.06,0,0.12,1433,1.57,57,84,102,717,0.88,211,110,161,9,1.1,1.2,1.2,3.9,0.5,0,1,2,0.5,0.3,0.2,0.5,0,0.1,0.5,2,0.3,56.8,84.6,0,4.6,0.1
