,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
518,Rekeem Harper,21,Midfielder,West Bromwich Albion,30,30,0,England,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,15,15,0,0,0,-1,-1,-1,24,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,1,0,0,0,1,0,0,8.5,82.4,0,0.5,0
519,Rhian Brewster,21,Forward,Sheffield United,1124,535,589,England,27,14,13,0,0,0,0,0,0,0,0,4,4,0,15,6,9,1,0,0,0,0,0,0,0,1.2,75,42,1124,0,0.08,269,247,-1,13,0.3,0.2,0.7,0,0.1,0.4,0.1,0,0,0,0.9,0.4,0.3,0.5,0.1,0.7,0.7,0,0.4,7.7,74.4,0.1,0.3,0.1
520,Rhys Williams,20,Defender,Liverpool,660,390,270,England,9,5,4,0,0,0,0,0,0,0,0,4,2,2,6,3,3,0,0,0,0,0,0,0,0,0.82,110,73,0,0,0,267,256,15,26,0.7,0.7,0.4,0.4,2.9,0,0.3,0,0,0,0.8,0.2,0,0.2,0,0,0,0,0.2,56,87.3,0,2.1,0.1
521,Ricardo Domingos Barbosa Pereira,27,Defender,Leicester City,959,410,549,Portugal,15,8,7,0,0,0,1,0,1,0,0,4,2,2,18,12,6,3,0,0.09,0.09,0,0,0,0,1.69,53,64,320,959,0.28,291,150,138,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Richard Nartey,22,Defender,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Richarlison de Andrade,24,Forward,Everton,2872,1555,1317,Brazil,34,18,16,7,3,4,3,2,1,1,0,11,3,8,37,22,15,5,1,0.31,0.09,0.22,0.17,0.27,410,1.16,78,84,479,957,0.19,78,142,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Riyad Mahrez,30,Midfielder,Manchester City,1955,852,1103,Algeria,27,12,15,9,7,2,6,3,3,0,0,14,7,7,21,11,10,0,0,0.69,0.28,0.41,0.74,0.16,217,0.97,93,72,0,326,0,31,15,-1,5,0.7,0.3,0.5,0,0.1,0.9,0,0,9,6,2.1,1.6,1.7,1.1,0.3,1.1,1.7,6,1.6,37.2,88.4,0.7,0.9,0
525,Rob Holding,25,Defender,Arsenal,2557,1297,1260,England,30,16,14,0,0,0,1,0,1,0,0,11,4,7,26,14,12,2,0,0.04,0.04,0,0,0,0,0.92,98,85,1279,2557,0.07,347,215,26,24,1.4,0.8,0.8,0.5,4,0.6,0.9,1,0,1,0.5,0.1,0.3,0.2,0.1,0.2,0.4,1,0.1,60.1,87,0,3.1,0
526,Robbie Brady,29,Midfielder,Burnley,1055,451,604,Republic of Ireland,19,9,10,1,1,0,1,1,0,0,0,8,2,6,6,3,3,3,0,0.17,0.09,0.09,0.2,0,1055,0.51,176,56,352,1055,0.26,162,140,-1,10,1.2,0.5,1.1,0,1.3,1.2,0,0,1,1,0.8,0.4,0.6,0.5,0.1,0.5,0.9,1,0.4,18.5,69.2,0.4,1.3,0
527,Robert Lynch Sanchez,23,Goalkeeper,Brighton & Hove Albion,2430,1170,1260,Spain,27,13,14,0,0,0,0,0,0,0,0,10,6,4,25,11,14,2,0,0,0,0,0,0,0,0.93,97,90,1215,0,0.07,299,257,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Robert Snodgrass,33,Midfielder,West Bromwich Albion,529,250,279,Scotland,11,5,6,0,0,0,0,0,0,0,0,0,0,0,14,8,6,2,0,0,0,0,0,0,0,2.38,38,48,265,0,0.34,295,246,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1.3,100,0,0,0
529,Robert Snodgrass,33,Midfielder,West Bromwich Albion,529,250,279,Scotland,11,5,6,0,0,0,0,0,0,0,0,0,0,0,14,8,6,2,0,0,0,0,0,0,0,2.38,38,48,265,0,0.34,295,246,-1,16,2.1,0.1,1,0.1,1.5,0.8,0.3,0,0,0,0.5,0.4,0.5,1.6,0.1,0.5,1,0,0.4,16.5,78.8,0.4,0.5,0
530,Roberto Firmino,29,Forward,Liverpool,2852,1409,1443,Brazil,36,18,18,9,3,6,7,2,5,0,0,11,5,6,37,18,19,2,0,0.5,0.22,0.28,0.19,0.37,317,1.17,77,79,1426,407,0.06,58,40,-1,3,0.9,0.3,0.6,0,0.3,0.7,0.1,0,9,7,2.3,1.2,1.6,0.4,0.1,1.3,2.2,7,1.2,36.1,80.7,0,0.6,0.1
531,Robin Koch,25,Defender,Leeds United,1129,553,576,Germany,17,8,9,0,0,0,0,0,0,0,0,5,2,3,20,9,11,1,0,0,0,0,0,0,0,1.59,56,66,1129,0,0.08,338,329,124,22,1.6,1.6,1,0.1,1.8,0.5,0.7,0,0,0,0.5,0.2,0.2,0.5,0,0,0.3,0,0.2,45.2,86.2,0,2.5,0
532,Robin Olsen,31,Goalkeeper,Everton,630,180,450,Sweden,7,2,5,0,0,0,0,0,0,0,0,2,0,2,9,3,6,1,0,0,0,0,0,0,0,1.29,70,90,630,0,0.14,297,296,86,14,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,25.1,65.9,0,6.4,0
533,Rodri,25,Midfielder,Manchester City,2748,1128,1620,Spain,34,16,18,2,1,1,2,1,1,1,0,17,9,8,25,11,14,6,0,0.13,0.07,0.07,0.08,0.06,1374,0.82,110,81,458,1374,0.2,187,181,-1,12,2.1,1.1,1.3,0,1.6,1,0.3,0,2,2,0.9,1,0.8,0.9,0.1,0.6,0.7,2,1,81.9,91.3,0.1,4.6,0
534,Rodrigo,30,Forward,Leeds United,1288,609,679,Spain,26,12,14,7,4,3,2,0,2,0,0,9,3,6,20,7,13,3,0,0.63,0.14,0.49,0.59,0.4,184,1.4,64,50,429,644,0.21,23,101,-1,4,0.5,0.2,0.7,0,0.6,0.7,0,0,7,2,1.8,1.2,0.6,0.3,0.1,0.8,1.5,2,1.2,21.5,76.9,0.1,1,0.2
535,Romain Saïss,31,Midfielder,Wolverhampton Wanderers,2408,1238,1170,Morocco,27,14,13,3,1,2,0,0,0,0,0,7,3,4,34,19,15,2,0,0.11,0,0.11,0.07,0.15,803,1.27,71,89,1204,0,0.07,141,413,-1,5,1.3,1.9,1.1,0.5,4.1,0.5,0.5,0,3,0,1,0.2,0.3,0.4,0,0.1,0.4,0,0.2,52.9,81.2,0.1,4,0
536,Romaine Theodore Sawyers,29,Midfielder,West Bromwich Albion,1490,699,791,St. Kitts and Nevis,19,9,10,0,0,0,0,0,0,0,0,2,2,0,41,24,17,2,0,0,0,0,0,0,0,2.48,36,78,745,0,0.12,332,322,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Ross Barkley,27,Midfielder,Aston Villa,1577,893,684,England,26,15,11,3,1,2,1,0,1,0,0,8,4,4,22,18,4,0,0,0.23,0.06,0.17,0.1,0.26,526,1.26,72,61,0,1577,0,107,186,-1,6,0.3,0.2,0.5,0,0.3,0.5,0,0,3,1,1.6,1.6,1.2,0.7,0.2,1.3,1.6,1,1.6,30.3,84.8,0.8,1.4,0
538,Ross Barkley,27,Midfielder,Aston Villa,1577,893,684,England,26,15,11,3,1,2,1,0,1,0,0,8,4,4,22,18,4,0,0,0.23,0.06,0.17,0.1,0.26,526,1.26,72,61,0,1577,0,107,186,-1,6,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,1,0,0.5,13.5,85.2,0,2,0
539,Rúben Diogo Da Silva Neves,24,Midfielder,Wolverhampton Wanderers,2680,1403,1277,Portugal,36,18,18,5,2,3,1,0,1,3,0,9,4,5,38,21,17,8,0,0.2,0.03,0.17,0.13,0.21,536,1.28,71,74,335,2680,0.27,102,238,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Rúben Gonçalo Silva Nascimento Vinagre,22,Defender,Wolverhampton Wanderers,172,82,90,Portugal,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,2.62,34,86,0,0,0,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Ruben Loftus-Cheek,25,Midfielder,Fulham,1973,964,1009,England,31,15,16,1,1,0,0,0,0,0,0,8,4,4,20,11,9,3,0,0.05,0,0.05,0.09,0,1973,0.91,99,64,658,0,0.14,215,369,-1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,17,64.7,0,0,0
542,Ruben Loftus-Cheek,25,Midfielder,Fulham,1973,964,1009,England,31,15,16,1,1,0,0,0,0,0,0,8,4,4,20,11,9,3,0,0.05,0,0.05,0.09,0,1973,0.91,99,64,658,0,0.14,215,369,-1,7,0.8,0.2,0.9,0,0.5,0.5,0.1,0,1,0,1.2,0.6,1.3,1.7,0.1,1.4,2.4,0,0.6,23.6,80.7,0.1,0.3,0
543,Rúben Santos Gato Alves Dias,24,Defender,Manchester City,2845,1420,1425,Portugal,32,16,16,1,1,0,0,0,0,0,0,17,9,8,19,9,10,4,0,0.03,0,0.03,0.06,0,2845,0.6,150,89,711,0,0.13,258,282,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Rui Pedro dos Santos Patrício,33,Goalkeeper,Wolverhampton Wanderers,3330,1710,1620,Portugal,37,19,18,0,0,0,0,0,0,0,0,10,5,5,45,23,22,1,0,0,0,0,0,0,0,1.22,74,90,3330,0,0.03,415,410,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Rúnar Alex Rúnarsson,26,Goalkeeper,Arsenal,16,0,16,Iceland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55.6,0,0,0
546,Ryan Astley,19,Midfielder,Everton,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Ryan Bertrand,31,Defender,Southampton,2599,1170,1429,England,29,13,16,0,0,0,1,0,1,0,0,8,5,3,47,16,31,5,0,0.03,0.03,0,0,0,0,1.63,55,90,520,2599,0.17,355,231,132,24,2.1,1,1,0.2,1.3,0.6,0,0,0,1,0.3,0.5,0.1,1.2,0.1,0.3,0.9,1,0.5,41.3,79.6,0.5,0.8,0
548,Ryan Finnigan,0,Midfielder,Southampton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Ryan Fraser,27,Midfielder,Newcastle United,925,408,517,Scotland,18,9,9,0,0,0,2,1,1,0,0,2,0,2,14,7,7,2,1,0.19,0.19,0,0,0,0,1.36,66,51,463,463,0.19,325,58,-1,20,0.2,0.3,0.3,0,0.3,0.2,0,0,0,2,0.7,1.4,0.2,1.1,0,0.3,0.7,2,1.4,14.6,79.4,1.4,0.2,0
550,Ryan Fredericks,28,Midfielder,West Ham United,564,275,289,England,14,7,7,1,1,0,1,0,1,0,0,4,2,2,8,5,3,2,0,0.32,0.16,0.16,0.33,0,564,1.28,71,40,282,564,0.32,112,88,-1,11,0.6,0.8,0.8,0.1,1.4,0.3,0.1,0,1,1,0.3,0.9,0.2,0.7,0.1,0.2,0.2,1,0.9,16.1,77,0.4,0.1,0
551,Ryan Inniss,26,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Sadio Mané,29,Forward,Liverpool,2812,1472,1340,Senegal,35,18,17,11,5,6,7,1,6,0,0,12,5,7,26,16,10,3,0,0.58,0.22,0.35,0.31,0.4,256,0.83,108,80,937,402,0.1,39,39,-1,2,1.4,0.4,1.5,0,0.3,0.6,0,0,11,7,2.7,1.7,2.3,2.2,0.9,1.7,2.9,7,1.7,28.8,78.7,0.3,0.8,0
553,Sam Field,23,Midfielder,West Bromwich Albion,59,0,59,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.53,59,20,0,0,0,-1,-1,-1,18,1.7,0.7,0.7,0,1,0,0.3,0,0,0,0,0,0.3,0.3,0,0.3,0.7,0,0,8,62.5,0,0.3,0
554,Sam Greenwood,0,Defender,Leeds United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Sam Johnstone,28,Goalkeeper,West Bromwich Albion,3330,1710,1620,England,37,19,18,0,0,0,1,0,1,0,0,6,5,1,70,37,33,1,0,0.03,0.03,0,0,0,0,1.89,48,90,3330,3330,0.03,328,235,152,23,0,0.1,0,0,1,0,0,0,0,1,0,0,0,0.1,0,0,0,1,0,29.9,43.2,0,8.4,0
556,Sam Woods,22,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Sander Berge,23,Midfielder,Sheffield United,1119,535,584,Norway,15,8,7,1,0,1,1,0,1,1,0,0,0,0,22,6,16,4,0,0.16,0.08,0.08,0,0.15,1119,1.77,51,75,280,1119,0.32,174,160,-1,8,1.1,0.3,0.9,0.1,1.2,0.5,0.1,0,1,1,0.7,0.9,1.3,0.3,0.1,0.9,1.6,1,0.9,29.1,85.6,0.1,1,0
558,Scott Carson,35,Goalkeeper,Manchester City,90,0,90,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0
559,Scott Dann,34,Defender,Crystal Palace,1350,540,810,England,15,6,9,1,1,0,0,0,0,0,0,2,2,0,22,7,15,1,0,0.07,0,0.07,0.17,0,1350,1.47,61,90,1350,0,0.07,193,342,112,8,0.4,1.2,0.4,0.1,3.8,0.5,0.9,0,1,0,0.3,0.1,0.3,0.3,0,0,0.3,0,0.1,42.7,80.9,0,2.4,0
560,Scott McTominay,24,Midfielder,Manchester United,2125,1076,1049,England,32,16,16,4,4,0,1,1,0,0,0,13,6,7,23,15,8,3,0,0.21,0.04,0.17,0.33,0,531,0.97,92,66,708,2125,0.13,100,222,-1,5,1.6,0.9,1.5,0,1.3,0.4,0.3,0,4,1,0.8,0.5,0.8,1.3,0,0.5,1.3,1,0.5,40.6,87,0.1,2.1,0
561,Sead Kolašinac,28,Defender,Arsenal,90,90,0,Bosnia and Herzegovina,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Séamus Coleman,32,Defender,Everton,1612,969,643,Republic of Ireland,25,16,9,0,0,0,3,2,1,0,0,8,1,7,17,16,1,0,0,0.17,0.17,0,0,0,0,0.95,95,64,0,537,0,400,72,33,22,1.6,0.5,0.5,0.1,1.3,0.4,0.2,0,0,3,0.5,0.8,0.8,0.7,0,0.9,1.1,3,0.8,25.8,82.9,0.4,1.3,0
563,Sean Longstaff,23,Midfielder,Newcastle United,1405,735,670,England,22,11,11,0,0,0,1,1,0,0,0,4,1,3,24,11,13,2,0,0.06,0.06,0,0,0,0,1.54,59,64,703,1405,0.13,314,196,-1,23,1.4,0.9,1,0,0.6,1.1,0.2,0,0,1,0.7,0.5,0.2,1,0,0.3,0.8,1,0.5,25.4,81.5,0.3,2.3,0
564,Sébastien Haller,27,Forward,West Ham United,934,450,484,France,16,8,8,3,2,1,0,0,0,0,0,6,2,4,12,7,5,0,0,0.29,0,0.29,0.4,0.19,311,1.16,78,58,0,0,0,55,308,-1,7,0.9,0.3,1.5,0.1,0.4,1,0.1,0,3,0,1.6,0.6,0.6,0.9,0.6,1.4,2.6,0,0.6,15.3,64.1,0.1,0.6,0
565,Serge Aurier,28,Defender,Tottenham Hotspur,1609,979,630,Côte d'Ivoire,19,12,7,2,0,2,3,2,1,0,0,6,5,1,19,10,9,0,0,0.28,0.17,0.11,0,0.29,805,1.06,85,85,0,536,0,142,75,46,6,2.9,1,1.2,0.2,2.2,1.3,0.3,0,2,3,0.8,0.9,0.9,0.8,0.1,0.7,1.5,3,0.9,41.7,80.8,0.5,1.1,0.1
566,Sergio Aguero,33,Forward,Manchester City,559,266,293,Argentina,12,7,5,4,2,2,1,1,0,1,1,6,3,3,3,2,1,0,0,0.81,0.16,0.64,0.68,0.61,140,0.48,186,47,0,559,0,7,82,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Sergio Reguilón Rodríguez,24,Defender,Tottenham Hotspur,2249,1170,1079,Spain,27,13,14,0,0,0,3,3,0,0,0,8,5,3,28,12,16,5,0,0.12,0.12,0,0,0,0,1.12,80,83,450,750,0.2,309,121,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Shane Flynn,0,Midfielder,Leicester City,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Shane Long,34,Forward,Southampton,201,68,133,Republic of Ireland,11,5,6,0,0,0,0,0,0,0,0,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0.9,101,18,0,0,0,-1,-1,-1,25,0.2,0.3,0.6,0,0.1,0.1,0,0,0,0,0.2,0,0.2,0.5,0.3,0.6,0.5,0,0,5.1,57.1,0,0,0
570,Shkodran Mustafi,29,Defender,Arsenal,44,41,3,Germany,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2.05,44,15,0,0,0,-1,-1,-1,21,0.3,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,87.8,0,0.7,0
571,Shola Shoretire,0,Forward,Manchester United,9,1,8,Nigeria,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,83.3,0,0,0
572,Sidnei Tavares,0,Midfielder,Leicester City,85,0,85,England,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.06,85,43,0,0,0,-1,-1,-1,27,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0.5,1.5,0,1.5,1,0,0,13,69.2,0,0,0
573,Solomon March,27,Midfielder,Brighton & Hove Albion,1675,812,863,England,21,10,11,2,1,1,1,0,1,0,0,6,2,4,24,12,12,0,0,0.16,0.05,0.11,0.11,0.1,838,1.29,70,80,0,1675,0,140,201,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Stefan Marius Johansen,30,Midfielder,Fulham,0,0,0,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Stephen Henderson,33,Goalkeeper,Crystal Palace,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Steven Alzate,22,Midfielder,Brighton & Hove Albion,897,442,455,England,15,8,7,1,0,1,0,0,0,0,0,4,1,3,16,10,6,2,0,0.1,0,0.1,0,0.2,897,1.61,56,60,449,0,0.2,156,363,-1,12,1.1,0.5,1.3,0,0.6,0.6,0.1,0,1,0,0.5,0.7,0.5,0.4,0.1,0.6,0.9,0,0.7,29.1,89.9,0.1,1.5,0
577,Steven Bergwijn,23,Forward,Tottenham Hotspur,1211,659,552,Netherlands,21,12,9,1,1,0,3,2,1,0,0,7,5,2,13,6,7,3,0,0.3,0.22,0.07,0.14,0,1211,0.97,93,58,404,404,0.22,189,38,-1,11,0.7,0.2,1,0,0.3,0.6,0,0,1,3,0.7,0.6,1,0.8,0,0.7,1.4,3,0.6,19.8,83.7,0,0.1,0
578,Stuart Armstrong,29,Midfielder,Southampton,2774,1379,1395,Scotland,33,17,16,4,4,0,5,3,2,0,0,9,6,3,48,19,29,3,0,0.29,0.16,0.13,0.26,0,694,1.56,58,84,925,555,0.1,130,83,-1,4,1.8,0.7,1,0.1,0.6,1.5,0,0,4,5,1.7,1.1,2.1,1.1,0.1,2.1,2.3,5,1.1,37.5,80.7,0.2,1,0.1
579,Stuart Dallas,30,Midfielder,Leeds United,3411,1701,1710,Northern Ireland,38,19,19,8,4,4,2,1,1,0,0,12,6,6,51,19,32,7,0,0.26,0.05,0.21,0.21,0.21,426,1.35,67,90,487,1706,0.18,83,203,-1,3,1.9,1.2,1.1,0.1,1.2,1.5,0.1,0,8,2,1.3,0.7,0.6,1.3,0,0.9,1.4,2,0.7,51.6,83.7,0.3,2,0
580,Sylvester Jasper,19,Forward,Fulham,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Takumi Minamino,26,Forward,Southampton,1003,459,544,Japan,19,10,9,3,1,2,0,0,0,0,0,4,1,3,17,7,10,1,0,0.27,0,0.27,0.2,0.33,334,1.53,59,53,1003,0,0.09,62,356,-1,5,0.4,0.2,0.4,0,0.3,1.3,0,0,1,0,0.8,0,0.8,0.2,0.1,0.6,0.8,0,0,15.3,79.7,0,0.1,0
582,Takumi Minamino,26,Forward,Southampton,1003,459,544,Japan,19,10,9,3,1,2,0,0,0,0,0,4,1,3,17,7,10,1,0,0.27,0,0.27,0.2,0.33,334,1.53,59,53,1003,0,0.09,62,356,-1,5,0.7,0.4,0.7,0,0.9,1.7,0.1,0,2,0,1.3,0.5,0.4,1.1,0.1,0.6,1.6,0,0.5,24.9,73.5,0,0.7,0
583,Tammy Abraham,23,Forward,Chelsea,1035,464,571,England,22,11,11,6,3,3,1,0,1,0,0,12,7,5,10,1,9,0,0,0.61,0.09,0.52,0.58,0.47,173,0.87,104,47,0,1035,0,16,148,-1,4,0.3,0.2,1,0,0.8,0.3,0,0,6,1,1.5,0.4,0.3,0.5,0.2,0.3,1.5,1,0.4,9.3,72.7,0,0.1,0
584,Tanguy Ndombele,24,Midfielder,Tottenham Hotspur,2108,948,1160,France,33,16,17,3,0,3,2,1,1,0,0,10,5,5,23,9,14,3,0,0.21,0.09,0.13,0,0.23,703,0.98,92,64,703,1054,0.13,132,144,-1,5,1.2,0.6,0.8,0,0.3,0.8,0.1,0,3,2,0.5,0.4,2.2,1.8,0,1,1.7,2,0.4,35.5,85.6,0.1,0.6,0.1
585,Tariq Lamptey,20,Midfielder,Brighton & Hove Albion,891,450,441,England,11,5,6,1,0,1,1,1,0,0,0,3,1,2,14,8,6,4,1,0.2,0.1,0.1,0,0.2,891,1.41,64,81,223,891,0.4,152,135,-1,15,1.5,1.7,1.9,0.1,0.8,0.6,0.1,0,1,1,0.5,0.9,1.2,2.5,0.1,0.5,1.9,1,0.9,34,78.1,0.9,0.4,0
586,Tawanda Jethro Maswanhise,18,Midfielder,Leicester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Taylor Gardner-Hickman,0,Forward,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Taylor Harwood-Bellis,19,Defender,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Taylor Perry,20,Midfielder,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Teddy Hoare,0,Midfielder,Brighton & Hove Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Terence Kongolo,27,Defender,Fulham,90,90,0,Netherlands,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,14,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,81.8,1,0,0
