,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
331,Gregoire Defrel,30,Forward,Sassuolo,1334,784,550,France,28,15,13,3,0,3,3,2,1,0,0,4,3,1,21,12,9,1,0,0.4,0.2,0.2,0,0.49,445,1.42,64,48,1334,445,0.07,111,69,-1,8,0.5,0.3,0.5,0.1,0,0,3,3,0.8,0.7,0.5,0.7,0.2,0.5,1.2,3,0.7,14.5,88.1,0,0.2,0
332,Guglielmo Vicario,24,Goalkeeper,Cagliari,360,180,180,Italy,4,2,2,0,0,0,0,0,0,0,0,1,0,1,6,5,1,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,343,386,112,21,0,0,0,0.8,0,0,0,0,0,0,0,0.3,0,0,0,0,0,22.3,62.9,0,7.3,0
333,Hakan Çalhanoğlu,27,Midfielder,AC Milan,2627,1286,1341,Turkey,33,17,16,4,3,1,9,6,3,1,0,12,7,5,32,18,14,4,0,0.45,0.31,0.14,0.21,0.07,657,1.1,82,80,657,292,0.14,149,22,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Hamed Junior Traorè,21,Midfielder,Sassuolo,1789,799,990,Côte d'Ivoire,35,17,18,5,2,3,2,0,2,0,0,6,3,3,33,12,21,6,0,0.35,0.1,0.25,0.23,0.27,358,1.66,54,51,298,895,0.3,83,166,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Hamza Rafia,22,Midfielder,Juventus,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Hans Hateboer,27,Defender,Atalanta,1764,919,845,Netherlands,22,11,11,2,0,2,1,0,1,0,0,6,5,1,22,7,15,3,0,0.15,0.05,0.1,0,0.21,882,1.12,80,80,588,1764,0.15,172,243,41,10,1.3,0.8,0.9,0.4,0,0,2,1,1.2,0.9,0.2,0.4,0.1,0.5,1.3,1,0.9,38.7,87.1,0.5,0.8,0
337,Hans Nicolussi Caviglia,21,Forward,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Henrikh Mkhitaryan,32,Midfielder,Roma,2745,1397,1348,Armenia,34,17,17,13,6,7,10,7,3,1,0,11,9,2,40,12,28,2,0,0.75,0.33,0.43,0.39,0.47,211,1.31,69,81,1373,275,0.07,40,19,-1,1,1.7,1.1,1.1,0.2,0,0,13,10,2.4,1.4,1.4,1.4,0.3,0.7,1.5,10,1.4,33.9,78.5,0.4,0.9,0.2
339,Hernani,36,Midfielder,Parma,2199,1122,1077,Greece,33,18,15,7,3,4,3,1,2,1,0,5,5,0,48,25,23,11,0,0.41,0.12,0.29,0.24,0.33,314,1.96,46,67,200,733,0.45,67,148,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Hidde ter Avest,24,Defender,Udinese,350,259,91,Netherlands,6,4,2,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,1.54,58,58,0,0,0,300,420,116,30,0.8,0.3,0.5,0.7,0.2,0,0,0,0,0,0.5,0.3,0.2,0,1.2,0,0,26.5,78,0,1.3,0.2
341,Hirving Rodrigo Lozano Bahena,26,Forward,Napoli,1971,1006,965,Mexico,32,16,16,11,7,4,3,2,1,0,0,12,5,7,20,8,12,6,0,0.64,0.14,0.5,0.63,0.37,179,0.91,99,62,329,657,0.27,31,125,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Hubert Dawid Idasiak,19,Goalkeeper,Napoli,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Iago Falqué Silva,31,Forward,Benevento,355,146,209,Spain,11,5,6,1,0,1,1,1,0,0,0,1,1,0,5,1,4,0,0,0.51,0.25,0.25,0,0.43,355,1.27,71,32,0,355,0,88,48,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Ibrahim Karamoko,20,Midfielder,Torino,0,0,0,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Ibrahima M'baye,26,Defender,Bologna,428,261,167,Senegal,8,5,3,1,1,0,0,0,0,0,0,1,1,0,12,8,4,2,0,0.21,0,0.21,0.34,0,428,2.52,36,54,214,0,0.42,108,373,184,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Ignacio Pussetto,25,Midfielder,Udinese,757,361,396,Argentina,11,5,6,3,1,2,1,0,1,0,0,3,2,1,10,5,5,2,0,0.48,0.12,0.36,0.25,0.45,252,1.19,76,69,379,757,0.24,54,141,-1,4,1.5,1.2,1.6,0.5,0,0,3,1,1.5,0.7,1.4,0.9,0.6,2.1,1.9,1,0.7,15.2,67.7,0.1,0.3,0
347,Igor Julio dos Santos de Paulo,23,Defender,Fiorentina,1164,646,518,Brazil,21,11,10,0,0,0,0,0,0,0,0,7,3,4,19,7,12,5,0,0,0,0,0,0,0,1.47,61,55,233,0,0.39,310,313,104,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Igor Lucatelli,17,Goalkeeper,Benevento,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Ilija Nestorovski,31,Forward,Udinese,686,337,349,FYR Macedonia,22,11,11,2,1,1,1,0,1,0,0,4,4,0,5,1,4,1,0,0.39,0.13,0.26,0.27,0.26,343,0.66,137,31,686,686,0.13,75,140,-1,7,0.3,0,0.7,0.3,0,0,2,1,1.1,0.6,0.1,0.7,0.2,0.4,0.7,1,0.6,8.1,71.3,0.1,0.2,0
350,Ionu? Andrei Radu,24,Goalkeeper,Inter Milan,134,134,0,Romania,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.67,134,67,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Isaac Karamoko,19,Forward,Sassuolo,0,0,0,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0
352,Isaias Del Pupo,20,Midfielder,Cagliari,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Ismael Bennacer,23,Midfielder,AC Milan,1336,616,720,Algeria,21,9,12,0,0,0,2,0,2,0,0,8,4,4,17,9,8,4,0,0.13,0.13,0,0,0,0,1.15,79,64,334,668,0.27,364,130,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Ivan Ilić,20,Midfielder,Hellas Verona,1832,948,884,Serbia,29,16,13,2,1,1,0,0,0,0,0,3,2,1,26,12,14,2,0,0.1,0,0.1,0.09,0.1,916,1.28,70,63,916,0,0.1,171,278,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Ivan Perišić,32,Midfielder,Inter Milan,1800,896,904,Croatia,32,14,18,4,2,2,4,1,3,0,0,10,4,6,20,11,9,3,0,0.4,0.2,0.2,0.2,0.2,450,1,90,56,600,450,0.15,110,72,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Ivan Provedel,27,Goalkeeper,Spezia,2610,1260,1350,Italy,29,14,15,0,0,0,0,0,0,0,0,4,2,2,51,23,28,1,0,0,0,0,0,0,0,1.76,51,90,2610,0,0.03,320,310,150,17,0.1,0.1,0,0.9,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,43.8,72,0,10.6,0
357,Ivan Radovanović,32,Midfielder,Genoa,2228,1075,1153,Serbia,33,15,18,0,0,0,0,0,0,0,0,8,2,6,33,18,15,6,0,0,0,0,0,0,0,1.33,68,68,371,0,0.24,374,441,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Ivor Pandur,21,Goalkeeper,Hellas Verona,333,180,153,Croatia,4,2,2,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,1.62,56,83,0,0,0,424,286,132,22,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,52.2,0,4.5,0
359,Iyenoma Destiny Udogie,18,Defender,Hellas Verona,164,66,98,Italy,6,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1.65,55,27,164,0,0.55,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Jacopo Da Riva,20,Midfielder,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Jacopo Dezi,29,Midfielder,Parma,79,21,58,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,4.56,20,40,0,0,0,-1,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Jacopo Petriccione,26,Midfielder,Crotone,957,431,526,Italy,20,10,10,0,0,0,0,0,0,0,0,2,0,2,23,11,12,6,1,0,0,0,0,0,0,2.16,42,48,137,0,0.66,309,287,-1,18,0.7,0.4,0.9,0.5,0.1,0,0,0,0.2,0.4,0.1,0.9,0,0.2,0.2,0,0.4,24.4,86.5,0.1,1.8,0.1
363,Jacopo Ricco,18,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Jacopo Sala,29,Defender,Spezia,375,142,233,Italy,6,2,4,0,0,0,0,0,0,0,0,0,0,0,14,6,8,1,0,0,0,0,0,0,0,3.36,27,63,375,0,0.24,409,443,188,32,2.8,0.8,1.2,1,0.3,0,0,0,0,0.3,0.5,0.7,0,0.2,0.3,0,0.3,37.8,87.7,0.5,1.3,0
365,Jacopo Segre,24,Midfielder,Torino,183,120,63,Italy,9,3,6,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0.49,183,20,183,0,0.49,-1,-1,-1,28,0.6,0,0.2,0.1,0,0,0,0,0.4,0.1,0.4,1,0.1,0.2,0.1,0,0.1,11.7,88.6,0,0.6,0
366,Jakub Jankto,25,Midfielder,Sampdoria,2420,1316,1104,Czech Republic,35,18,17,6,4,2,3,1,2,0,0,7,4,3,37,17,20,6,0,0.33,0.11,0.22,0.27,0.16,403,1.38,65,69,403,807,0.22,106,159,-1,3,0.8,0.7,0.5,0.8,0,0,6,3,1.1,1,0.3,0.8,0.2,1,1.1,3,1,23,73.2,0.4,0.7,0.1
367,Jasmin Kurtič,32,Midfielder,Parma,2746,1423,1323,Slovenia,34,17,17,4,1,3,0,0,0,0,0,5,5,0,53,29,24,5,0,0.13,0,0.13,0.06,0.2,687,1.74,52,81,549,0,0.16,154,275,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Javier Pastore,32,Midfielder,Roma,77,29,48,Argentina,5,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,19,0.3,0,0.2,0,0,0,0,0,0,0.7,0.3,0.3,0,0,0.7,0,0.7,10,88.3,0,0.8,0.3
369,Jayden Jezairo Braaf,18,Forward,Udinese,115,25,90,Netherlands,4,2,2,1,0,1,0,0,0,0,0,1,1,0,4,0,4,0,0,0.78,0,0.78,0,1,115,3.13,29,29,0,0,0,-1,-1,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Jean Freddi Pascal Greco,20,Midfielder,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Jean-Daniel Akpa Akpro,28,Midfielder,Lazio,1037,608,429,Côte d'Ivoire,32,18,14,0,0,0,1,1,0,0,0,12,7,5,13,7,6,9,0,0.09,0.09,0,0,0,0,1.13,80,32,115,1037,0.78,450,175,-1,25,1.2,0.6,1,0.4,0.2,0,0,1,0.4,0.4,0.5,0.4,0,0.4,0.8,1,0.4,10.8,81.7,0,0.3,0
372,Jean-Victor Makengo,23,Midfielder,Udinese,514,256,258,France,17,8,9,0,0,0,0,0,0,0,0,4,4,0,9,3,6,1,0,0,0,0,0,0,0,1.58,57,30,514,0,0.18,323,315,-1,20,0.5,0.3,0.7,0.4,0.1,0,0,0,0.2,0.1,0.4,0.2,0,0.6,0.8,0,0.1,11,80.7,0,0.4,0
373,Jens Larsen,30,Defender,Udinese,2646,1314,1332,Denmark,33,16,17,2,0,2,0,0,0,0,0,8,6,2,40,12,28,0,0,0.07,0,0.07,0,0.14,1323,1.36,66,80,0,0,0,222,331,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Jens Petter Hauge,21,Forward,AC Milan,520,304,216,Norway,18,11,7,2,1,1,0,0,0,0,0,6,4,2,7,4,3,0,0,0.35,0,0.35,0.3,0.42,260,1.21,74,29,0,0,0,57,282,-1,9,0.4,0.1,0.6,0.1,0,0,2,0,0.4,0.6,0.5,0.1,0.1,0.6,0.8,0,0.6,10.5,80.4,0,0.3,0
375,Jerdy Schouten,24,Forward,Bologna,2519,1322,1197,Netherlands,34,17,17,1,0,1,1,1,0,0,0,5,3,2,44,24,20,9,1,0.07,0.04,0.04,0,0.08,2519,1.57,57,74,252,2519,0.36,270,256,-1,15,1.5,2.3,1.4,1,0.4,0,1,1,0.3,0.7,1.1,0.7,0,0.6,1,1,0.7,40.6,87.1,0.1,2.2,0.1
376,Jeremie Boga,24,Midfielder,Sassuolo,1789,831,958,Côte d'Ivoire,27,13,14,4,1,3,2,1,1,0,0,8,4,4,29,13,16,0,0,0.3,0.1,0.2,0.11,0.28,447,1.46,62,66,0,895,0,113,169,-1,6,0.4,0.3,0.3,0.2,0,0,4,2,1.2,0.4,3.2,1.3,0.3,1.1,2.1,2,0.4,27.5,89.4,0.1,0.6,0
377,Jeremy Toljan,26,Defender,Sassuolo,1494,786,708,Germany,26,14,12,0,0,0,1,0,1,0,0,5,3,2,22,12,10,2,0,0.06,0.06,0,0,0,0,1.33,68,57,747,1494,0.12,386,228,74,26,0.8,0.5,0.9,0.9,0.3,0,0,1,0.2,0.5,0.4,0.5,0.2,0.2,1,1,0.5,29.3,90,0.3,0.7,0
378,Jeroen Zoet,30,Goalkeeper,Spezia,604,360,244,Netherlands,7,4,3,0,0,0,0,0,0,0,0,1,0,1,12,7,5,1,0,0,0,0,0,0,0,1.79,50,86,604,0,0.15,396,454,153,33,0,0,0.3,0.7,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,37.1,70.4,0,7.7,0
379,Jérôme Junior Onguéné,23,Defender,Genoa,178,124,54,France,4,2,2,0,0,0,0,0,0,0,0,2,1,1,6,4,2,0,0,0,0,0,0,0,0,3.03,30,45,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Joakim Mæhle,24,Midfielder,Atalanta,1211,640,571,Denmark,20,10,10,0,0,0,2,1,1,0,0,8,4,4,14,8,6,0,0,0.15,0.15,0,0,0,0,1.04,87,61,0,606,0,287,106,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,João Pedro,28,Midfielder,Cagliari,3262,1693,1569,Portugal,37,19,18,16,7,9,3,2,1,4,1,7,3,4,50,26,24,4,0,0.52,0.08,0.44,0.37,0.52,204,1.38,65,88,816,1087,0.11,37,189,-1,1,0.4,0.4,1.2,0.7,0.2,0,16,3,2.1,1,1.1,2.6,0.3,0.9,2,3,1,24.7,74.3,0.1,1.2,0
382,Joaquin Correa,26,Midfielder,Lazio,1945,982,963,Argentina,28,14,14,8,5,3,3,3,0,1,0,7,4,3,40,15,25,3,1,0.51,0.14,0.37,0.46,0.28,243,1.85,49,69,648,648,0.14,51,119,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Joel Asoro,22,Midfielder,Genoa,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Johan Mojica,28,Defender,Atalanta,294,149,145,Colombia,11,6,5,0,0,0,0,0,0,0,0,1,1,0,3,2,1,1,0,0,0,0,0,0,0,0.92,98,27,294,0,0.31,442,357,18,27,0.4,0.6,0.4,0.4,0,0,0,0,0.4,0.4,0.2,0.1,0,0.5,0.7,0,0.4,16.5,85.1,0.4,0.5,0
385,Jordan Lukaku,27,Defender,Lazio,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Jordan Veretout,28,Midfielder,Roma,2062,1137,925,France,29,14,15,10,8,2,2,1,1,5,0,7,5,2,30,14,16,4,0,0.52,0.09,0.44,0.63,0.19,206,1.31,69,71,516,1031,0.17,39,185,-1,3,0.7,0.4,1.1,0.7,0.1,0,10,2,1.4,0.9,0.4,0.4,0.1,0.3,0.7,2,0.9,42.9,88.1,0.5,2.8,0
387,José Callejón,34,Forward,Fiorentina,656,306,350,Spain,20,8,12,0,0,0,1,1,0,0,0,3,1,2,12,1,11,0,0,0.14,0.14,0,0,0,0,1.65,55,33,0,656,0,322,127,-1,17,0.5,0.2,0.3,0.3,0.1,0,0,1,0.5,0.3,0.3,0.6,0,0.3,0.5,1,0.3,11.8,81.8,0.4,0.6,0
388,José Diogo Dalot Teixeira,22,Defender,AC Milan,1080,442,638,Portugal,21,9,12,1,0,1,1,0,1,0,0,10,4,6,13,6,7,4,0,0.17,0.08,0.08,0,0.14,1080,1.08,83,51,270,1080,0.33,202,193,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,José Luis Palomino,31,Defender,Atalanta,2420,1235,1185,Argentina,36,17,19,1,1,0,2,2,0,0,0,10,5,5,33,17,16,3,0,0.11,0.07,0.04,0.07,0,2420,1.23,73,67,807,1210,0.11,267,209,55,16,1.9,2.2,1.3,1.5,0.4,0,1,2,0.1,0.3,0.1,0.4,0.1,0.1,0.4,2,0.3,42.1,82.8,0,2.5,0
390,Joshua Zirkzee,20,Forward,Parma,109,75,34,Netherlands,4,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.83,109,27,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Josip Iličić,33,Midfielder,Atalanta,1528,803,725,Slovenia,28,14,14,6,3,3,9,7,2,2,0,10,5,5,16,9,7,2,0,0.88,0.53,0.35,0.34,0.37,255,0.94,96,55,764,170,0.12,56,2,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Juan Agustín Musso,27,Goalkeeper,Udinese,3148,1530,1618,Argentina,35,17,18,0,0,0,0,0,0,0,0,8,6,2,45,13,32,5,0,0,0,0,0,0,0,1.29,70,90,630,0,0.14,395,416,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Juan Cuadrado,33,Midfielder,Juventus,2180,1010,1170,Colombia,30,14,16,2,2,0,10,6,4,1,0,6,4,2,24,11,13,10,1,0.5,0.41,0.08,0.18,0,1090,0.99,91,73,198,218,0.45,199,6,-1,8,1.4,1.4,1.1,0.5,0.1,0,2,10,0.6,2,1.5,2.2,0.1,0.7,1.6,10,2,49.4,87.7,1.4,2.8,0
394,Juan Francisco Brunetta,24,Midfielder,Parma,471,215,256,Argentina,12,6,6,1,1,0,2,0,2,0,0,3,3,0,7,6,1,3,0,0.57,0.38,0.19,0.42,0,471,1.34,67,39,157,236,0.57,115,10,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,Juan Jesus,41,Midfielder,Roma,152,82,70,Spain,5,3,2,0,0,0,0,0,0,0,0,4,3,1,3,0,3,0,0,0,0,0,0,0,0,1.78,51,30,0,0,0,-1,-1,-1,20,0.6,0.4,0.8,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,26.2,92.4,0,1.6,0
396,Juan Ramos,24,Defender,Spezia,290,112,178,Uruguay,6,2,4,0,0,0,0,0,0,0,0,2,0,2,8,5,3,1,0,0,0,0,0,0,0,2.48,36,48,290,0,0.31,411,428,182,30,0.8,0.3,0.5,0.8,0,0,0,0,0.2,0.7,0.2,0.3,0.2,0.3,1.5,0,0.7,20.7,77.4,0.7,0.5,0
397,Julian Chabot,23,Defender,Spezia,1654,746,908,Germany,25,11,14,1,0,1,1,1,0,0,0,4,1,3,32,15,17,11,1,0.11,0.05,0.05,0,0.1,1654,1.74,52,66,150,1654,0.6,250,249,146,14,1.9,1.5,1.3,1.7,0.5,0,1,1,0.4,0.2,0.4,1.3,0,0.2,0.4,1,0.2,42.6,85.2,0,3.8,0
398,Julián Illanes Minucci,24,Defender,Fiorentina,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Júnior Costa,37,Goalkeeper,Bologna,540,180,360,Brazil,6,2,4,0,0,0,0,0,0,0,0,1,0,1,8,3,5,2,0,0,0,0,0,0,0,1.33,68,90,270,0,0.33,435,372,73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Junior Messias,30,Forward,Crotone,3217,1710,1507,Brazil,36,19,17,9,6,3,4,2,2,0,0,3,1,2,81,33,48,6,0,0.36,0.11,0.25,0.32,0.18,357,2.27,40,89,536,804,0.17,79,156,-1,2,1.7,1,0.9,1.1,0.3,0,9,4,2.7,0.9,2.9,2.6,0.1,1.6,3.1,4,0.9,29.6,78.5,0.7,1.4,0
401,Juraj Kucka,34,Midfielder,Parma,2344,1179,1165,Slovakia,28,14,14,7,2,5,2,1,1,4,0,3,3,0,47,22,25,8,0,0.35,0.08,0.27,0.15,0.39,335,1.8,50,84,293,1172,0.31,72,204,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Justin Kluivert,22,Forward,Roma,18,0,18,Netherlands,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,28,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,4.5,66.7,0,1.5,0
403,Kaan Ayhan,26,Defender,Sassuolo,787,451,336,Turkey,19,10,9,0,0,0,0,0,0,0,0,6,3,3,6,4,2,2,0,0,0,0,0,0,0,0.69,131,41,394,0,0.23,392,399,4,20,0.8,0.8,0.4,1.5,0.3,0,0,0,0.3,0,0.2,0.1,0,0.2,0.1,0,0,28.2,91,0,0.6,0
404,Kacper Urbanski,16,Midfielder,Bologna,1,1,0,Poland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,85.7,0,1,0
405,Kaique Rocha Lima,20,Defender,Sampdoria,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Kalidou Koulibaly,30,Defender,Napoli,2211,1161,1050,Senegal,26,13,13,0,0,0,0,0,0,0,0,12,5,7,18,9,9,10,1,0,0,0,0,0,0,0.73,123,85,221,0,0.41,339,405,6,22,1.4,1.1,1.1,2.2,1,0,0,0,0.4,0.2,0.7,0.3,0,0.2,0.3,0,0.2,67.8,88.7,0.1,4.8,0
407,Kamil Glik,33,Defender,Benevento,3207,1677,1530,Poland,36,19,17,2,1,1,1,0,1,0,0,6,3,3,69,36,33,10,1,0.08,0.03,0.06,0.05,0.06,1604,1.94,46,89,321,3207,0.28,225,260,166,6,1.2,1.7,0.9,4.2,0.9,1,2,1,0.8,0.1,0.1,0.6,0,0.1,0.4,1,0.1,36,88.5,0,3.2,0
408,Karim Zedadka,21,Defender,Napoli,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Karlo Letica,24,Goalkeeper,Sampdoria,90,90,0,Croatia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,85.2,0,4,0
