,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
220,Jonathan de Guzmán,33,Midfielder,Eintracht Frankfurt,1563,734,829,Netherlands,28,14,14,3,1,2,6,2,4,0,0,6,3,3,20,8,12,4,0,0.52,0.35,0.17,0.12,0.22,521,1.15,78,56,391,261,0.23,113,11,-1,5,1.2,0.4,0.6,0,0.4,0.5,0.1,0,3,6,0.8,1.3,0.5,0.6,0.1,0.6,1,6,1.3,29.7,79.1,1,1.5,0.1
221,Jonathan Klinsmann,24,Goalkeeper,Hertha BSC,0,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Jonathan Meier,21,Midfielder,Bayern München,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Jonathan Schmid,30,Midfielder,Augsburg,2520,1440,1080,France,28,16,12,3,3,0,7,5,2,0,0,5,3,2,55,29,26,1,0,0.36,0.25,0.11,0.19,0,840,1.96,46,90,2520,360,0.04,149,36,-1,8,1.6,1.5,0.8,0.1,2.1,0.4,0.3,1,3,7,0.6,1.6,0.6,0.8,0.1,0.7,0.6,7,1.6,35.8,81.1,1.4,1.6,0
224,Jonathan Tah,25,Defender,Bayer Leverkusen,2939,1499,1440,Germany,33,17,16,3,1,2,1,0,1,0,0,9,6,3,48,23,25,3,0,0.12,0.03,0.09,0.06,0.13,980,1.47,61,89,980,2939,0.09,174,215,72,7,1.3,1.4,0.5,1,4.1,0.5,0.8,0,3,1,0.4,0.2,0.5,0.4,0.1,0.4,0.5,1,0.2,75.5,89.8,0.1,3.8,0
225,Jonathas,32,Forward,Hannover 96,641,396,245,Brazil,10,6,4,3,1,2,1,1,0,1,0,2,2,0,14,6,8,4,1,0.56,0.14,0.42,0.23,0.73,214,1.97,46,64,160,641,0.56,39,111,-1,4,0.7,0.3,1.6,0,0.4,0.7,0.1,0,3,1,1.3,0.1,0.5,1.4,1.6,2.1,3.1,1,0.1,14.8,64.9,0,0.4,0
226,Jordan Torunarigha,23,Defender,Hertha BSC,1160,502,658,Germany,14,6,8,2,0,2,2,0,2,0,0,5,2,3,15,5,10,4,1,0.31,0.16,0.16,0,0.27,580,1.16,77,83,290,580,0.31,120,94,27,7,2.4,2.1,1.9,0.3,3.9,0.7,0.5,0,2,2,0.5,0.4,0.1,0.4,0,0.4,0.7,2,0.4,33.9,79.4,0.1,3.1,0
227,Joshua Brenet,27,Defender,Hoffenheim,905,596,309,Netherlands,14,8,6,2,1,1,1,1,0,0,0,2,1,1,12,7,5,0,0,0.3,0.1,0.2,0.15,0.29,453,1.19,75,65,0,905,0,98,152,31,9,1.4,0.6,1.4,0.1,1.3,0.4,0.1,0,2,1,0.7,0.6,1,0.4,0,0.6,1.5,1,0.6,28.4,82.6,0.5,0.9,0
228,Joshua Kimmich,26,Midfielder,Bayern München,3060,1530,1530,Germany,34,17,17,2,1,1,13,6,7,0,0,12,7,5,31,13,18,4,0,0.44,0.38,0.06,0.06,0.06,1530,0.91,99,90,765,235,0.12,197,5,-1,12,1.4,1,0.8,0.1,1,0.9,0.3,0,2,13,0.7,2.4,1.1,1.5,0.1,0.7,1.2,13,2.4,74.1,90.5,2.2,4.2,0.1
229,Joshua Sargent,21,Forward,Werder Bremen,204,104,100,USA,10,5,5,2,1,1,0,0,0,0,0,2,1,1,3,1,2,1,0,0.88,0,0.88,0.87,0.9,102,1.32,68,20,204,0,0.44,-1,-1,-1,11,0.2,0,0.6,0,0.3,0,0,0,2,0,0.4,0.2,0.2,0.6,0.1,0.4,1.4,0,0.2,6.1,77,0,0.2,0
230,Josip Brekalo,22,Midfielder,Wolfsburg,1414,698,716,Croatia,25,13,12,3,1,2,3,1,2,0,0,7,2,5,28,13,15,2,0,0.38,0.19,0.19,0.13,0.25,471,1.78,51,57,707,471,0.13,100,70,-1,6,0.6,0.5,0.6,0,0.2,0.5,0,0,3,3,1,0.8,1.2,0.8,0.1,1,1.4,3,0.8,22,73,0.4,1.8,0
231,Josip Drmic,28,Forward,Borussia M'gladbach,219,106,113,Switzerland,5,3,2,2,1,1,0,0,0,0,0,1,0,1,3,3,0,0,0,0.82,0,0.82,0.85,0.8,110,1.23,73,44,0,0,0,-1,-1,-1,10,0.4,0.2,0.8,0,0,0.2,0,0,2,0,1.4,0.2,0.4,0,0,0.8,1,0,0.2,11.8,89.8,0.4,0.2,0
232,Josuha Guilavogui,30,Midfielder,Wolfsburg,1571,761,810,France,19,9,10,2,1,1,1,1,0,0,0,5,3,2,24,7,17,5,0,0.17,0.06,0.11,0.12,0.11,786,1.37,65,83,314,1571,0.29,156,192,-1,9,1.6,2.3,1.3,0.1,2.9,0.6,0.4,0,2,1,0.4,0.4,0.4,0.4,0,0.4,0.5,1,0.4,42.1,81.6,0.1,2.7,0.1
233,Joszip Elez,26,Defender,Hannover 96,647,352,295,Croatia,10,5,5,0,0,0,0,0,0,0,0,0,0,0,15,6,9,1,0,0,0,0,0,0,0,2.09,43,65,647,0,0.14,289,355,130,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Jozo Stanic,22,Defender,Augsburg,2,0,2,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0
235,Julian Baumgartlinger,33,Midfielder,Bayer Leverkusen,1556,885,671,Austria,21,12,9,0,0,0,1,1,0,0,0,7,5,2,22,10,12,2,0,0.06,0.06,0,0,0,0,1.27,71,74,778,1556,0.12,261,186,-1,21,2.5,1.2,0.9,0,1,1.2,0.3,0,0,1,0.5,0.5,0.7,0.9,0,0.7,0.7,1,0.5,65.3,89.6,0,3.5,0
236,Julian Brandt,24,Midfielder,Bayer Leverkusen,2674,1383,1291,Germany,33,17,16,7,1,6,11,4,7,0,0,9,6,3,44,21,23,0,0,0.61,0.37,0.24,0.07,0.42,382,1.48,61,81,0,243,0,83,8,-1,4,0.8,0.5,0.4,0,0.2,1.1,0,0,7,11,2,2.6,1.7,0.7,0.1,1.5,2.3,11,2.6,51.6,81.4,1.2,2.4,0.2
237,Julian Korb,29,Defender,Hannover 96,1008,520,488,Germany,12,6,6,0,0,0,0,0,0,0,0,1,1,0,27,9,18,0,0,0,0,0,0,0,0,2.41,37,84,0,0,0,291,330,141,23,2.2,1.9,1.2,0.2,2.6,1.6,0.3,0,0,0,0.2,0.8,0.3,0.4,0.1,0.3,1.2,0,0.8,33.3,71.2,0.5,1.3,0
238,Julian Schieber,32,Forward,Augsburg,255,102,153,Germany,9,3,6,1,0,1,0,0,0,0,0,2,1,1,7,4,3,1,0,0.35,0,0.35,0,0.59,255,2.47,36,28,255,0,0.35,-1,-1,-1,12,0.3,0.1,0.1,0,0.3,0.1,0,0,1,0,0.4,0.1,0.2,0.1,0.2,0.7,1.6,0,0.1,8.6,72.7,0,0.1,0
239,Julian Weigl,25,Midfielder,Borussia Dortmund,1455,781,674,Germany,18,10,8,1,1,0,0,0,0,0,0,5,1,4,22,16,6,3,0,0.06,0,0.06,0.12,0,1455,1.36,66,81,485,0,0.19,199,286,-1,14,1.8,0.9,0.8,0.7,2.9,0.9,0.6,0,1,0,0.2,0.1,0.3,0.9,0,0.2,0.5,0,0.1,66.9,93.2,0,4.7,0.1
240,Justin Hoogma,22,Defender,Hoffenheim,110,90,20,Netherlands,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.64,55,55,0,0,0,-1,-1,-1,18,2,1,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,51,88.2,0,4.5,0
241,Kaan Ayhan,26,Defender,Fortuna Düsseldorf,2451,1281,1170,Turkey,28,15,13,4,3,1,1,0,1,0,0,5,2,3,48,21,27,10,0,0.18,0.04,0.15,0.21,0.08,613,1.76,51,88,245,2451,0.37,127,212,101,5,1.9,2.1,0.9,0.3,4.1,0.9,0.6,0,4,1,0.8,0.2,0.4,0.6,0.1,0.2,0.3,1,0.2,50.8,88.1,0.1,5.4,0.1
242,Kai Havertz,21,Midfielder,Bayer Leverkusen,2899,1431,1468,Germany,34,17,17,17,8,9,3,1,2,3,0,9,6,3,47,21,26,2,0,0.62,0.09,0.53,0.5,0.55,171,1.46,62,85,1450,966,0.06,21,160,-1,1,0.8,0.5,0.7,0,0.8,0.7,0.1,0,17,3,2.6,1,1.4,1.5,0.1,2,2.2,3,1,52.6,87.2,0.1,2.2,0.1
243,Karim Bellarabi,30,Midfielder,Bayer Leverkusen,1070,489,581,Germany,19,9,10,5,2,3,4,1,3,0,0,4,3,1,14,6,8,5,1,0.76,0.34,0.42,0.37,0.46,214,1.18,76,56,178,268,0.5,41,14,-1,6,0.7,0.5,0.8,0,0.3,0.8,0,0,5,4,2.2,1.4,1.1,0.7,0.2,1.5,1.1,4,1.4,22.1,74.8,0.6,0.6,0.1
244,Karim Onisiwo,29,Midfielder,Mainz 05,1152,540,612,Austria,26,14,12,7,5,2,3,3,0,0,0,5,4,1,24,6,18,2,0,0.78,0.23,0.55,0.83,0.29,165,1.88,48,44,576,384,0.16,17,46,-1,3,0.9,0.3,0.8,0,0.3,0.3,0.1,0,7,3,1.5,0.8,0.6,1.3,0.1,0.7,1.6,3,0.8,8.8,62.6,0.2,0,0
245,Karim Rekik,26,Defender,Hertha BSC,2070,990,1080,Netherlands,24,11,13,0,0,0,0,0,0,0,0,7,3,4,38,16,22,5,1,0,0,0,0,0,0,1.65,54,86,345,0,0.26,303,275,93,24,1.5,1.4,0.7,0.8,3.6,0.3,0.7,0,0,0,0.3,0.1,0.2,1,0,0.3,0.5,0,0.1,48.5,88.6,0,3.1,0
246,Kasim Adams Nuhu,25,Defender,Hoffenheim,906,404,502,Ghana,13,5,8,0,0,0,1,0,1,0,0,2,2,0,14,6,8,6,1,0.1,0.1,0,0,0,0,1.39,65,70,151,906,0.6,307,153,54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Kenan Karaman,27,Forward,Fortuna Düsseldorf,914,473,441,Turkey,21,10,11,3,3,0,1,1,0,0,0,3,2,1,14,6,8,0,0,0.39,0.1,0.3,0.57,0,305,1.38,65,44,0,914,0,68,142,-1,7,0.6,0.1,0.7,0,0.4,0.2,0,0,3,1,1,0.7,0.9,0.7,0.3,0.8,1.8,1,0.7,13,71,0.2,0.3,0
248,Kerem Demirbay,27,Midfielder,Hoffenheim,2023,1010,1013,Germany,26,13,13,4,2,2,9,2,7,0,0,5,4,1,30,11,19,6,0,0.58,0.4,0.18,0.18,0.18,506,1.33,67,78,337,225,0.27,111,3,-1,6,2.2,0.8,1.8,0,0.8,1.5,0.4,0,4,9,2.3,3.1,2.2,1.3,0.1,2,2,9,3.1,48.8,81.2,1.7,2.9,0.2
249,Keven Schlotterbeck,23,Defender,Freiburg,772,270,502,Germany,9,3,6,0,0,0,0,0,0,0,0,0,0,0,21,6,15,1,0,0,0,0,0,0,0,2.45,37,86,772,0,0.12,244,261,143,16,2.4,1.4,0.6,0.4,2.8,0.4,1.2,0,0,0,0.2,0,0.7,0.6,0,0.1,0.4,0,0,49.7,86.8,0,3.1,0
250,Kevin Akpoguma,25,Defender,Hannover 96,812,407,405,Germany,12,6,6,0,0,0,0,0,0,0,0,1,1,0,19,9,10,4,0,0,0,0,0,0,0,2.11,43,68,203,0,0.44,309,267,131,20,2.5,2.5,1,0.5,1.8,0.3,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,42.3,78.7,0,2.3,0
251,Kevin Akpoguma,25,Defender,Hannover 96,812,407,405,Germany,12,6,6,0,0,0,0,0,0,0,0,1,1,0,19,9,10,4,0,0,0,0,0,0,0,2.11,43,68,203,0,0.44,309,267,131,20,2.9,1.5,0.8,0.5,2.1,1.3,0.6,0,0,0,0,0,0.1,1.3,0,0.4,0.5,0,0,32.9,84.4,0,1.8,0
252,Kevin Danso,22,Defender,Augsburg,1243,780,463,Austria,18,10,8,1,1,0,1,1,0,0,0,4,3,1,28,16,12,3,0,0.14,0.07,0.07,0.12,0,1243,2.03,44,69,414,1243,0.22,188,184,124,14,1.4,1.1,0.9,0.8,4,0.2,0.9,1,1,1,0.6,0.1,0.1,0.8,0,0.3,0.2,1,0.1,33.2,74.4,0,3.3,0
253,Kevin Goden,22,Midfielder,Nürnberg,272,136,136,Germany,5,3,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,1.65,54,54,272,0,0.33,265,235,-1,14,0.8,0.8,0.4,0,1.8,1,0.2,0,0,0,0,0.2,0.6,0,0,0,0.6,0,0.2,16,60,0.2,0.4,0
254,Kevin Kampl,30,Midfielder,RB Leipzig,2122,1092,1030,Slovenia,27,15,12,2,2,0,5,4,1,0,0,12,8,4,20,6,14,5,0,0.3,0.21,0.08,0.16,0,1061,0.85,106,79,424,424,0.21,184,60,-1,9,1.5,1.2,1.1,0,0.7,0.7,0.1,0,2,5,1.3,1.8,0.9,0.3,0.3,0.9,1.1,5,1.8,52.9,84.4,0.7,2.4,0.1
255,Kevin Möhwald,27,Midfielder,Werder Bremen,860,462,398,Germany,23,11,12,3,3,0,1,1,0,0,0,5,2,3,11,4,7,2,0,0.42,0.1,0.31,0.58,0,287,1.15,78,37,430,860,0.21,66,151,-1,10,0.7,0.7,0.7,0,0.6,0.7,0,0,3,1,0.9,0.4,0.4,1,0,0.4,1,1,0.4,21.2,81.7,0,0.9,0
256,Kevin Stöger,27,Forward,Fortuna Düsseldorf,2121,1121,1000,Austria,25,13,12,1,1,0,7,4,3,0,0,3,2,1,44,17,27,8,0,0.34,0.3,0.04,0.08,0,2121,1.87,48,85,265,303,0.34,231,21,-1,12,2.5,1.2,1.9,0.1,0.6,1.5,0.2,0,1,7,1.3,2.2,1.1,2.4,0,1,1.4,7,2.2,54.8,85,1.2,5.4,0.2
257,Kevin Trapp,30,Goalkeeper,Eintracht Frankfurt,2938,1498,1440,Germany,33,17,16,0,0,0,0,0,0,0,0,8,4,4,45,20,25,2,0,0,0,0,0,0,0,1.38,65,89,1469,0,0.06,260,233,52,22,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,33.3,63.6,0,11.3,0
258,Kevin Vogt,29,Midfielder,Hoffenheim,2395,1316,1079,Germany,28,15,13,0,0,0,0,0,0,0,0,4,3,1,36,17,19,5,0,0,0,0,0,0,0,1.35,67,86,479,0,0.19,306,258,-1,21,0.9,1.2,0.8,0.4,3.6,0.7,0.4,0,0,0,0.1,0.2,0.1,0.4,0,0.1,0.3,0,0.2,66.1,89.3,0,5.8,0
259,Kevin Volland,28,Forward,Bayer Leverkusen,2820,1396,1424,Germany,34,17,17,14,5,9,9,3,6,0,0,9,6,3,46,22,24,4,0,0.73,0.29,0.45,0.32,0.57,201,1.47,61,83,705,313,0.13,34,25,-1,2,1,0.2,1.2,0.1,0.9,0.4,0,0,14,9,2.6,1.3,0.9,1.5,0.6,1.7,2.8,9,1.3,25.3,75,0.6,0.7,0.1
260,Kevin Wimmer,28,Defender,Hannover 96,1679,766,913,Austria,22,9,13,0,0,0,0,0,0,0,0,2,2,0,43,15,28,5,0,0,0,0,0,0,0,2.3,39,76,336,0,0.27,286,369,139,29,1.1,1.9,0.9,0.6,2.7,0.5,1,0,0,0,0.1,0.3,0,0.2,0,0,0.2,0,0.3,47,80.8,0,4.8,0
261,Kingsley Coman,24,Forward,Bayern München,1387,667,720,France,21,11,10,6,2,4,4,3,1,0,0,9,6,3,13,4,9,2,0,0.65,0.26,0.39,0.27,0.5,231,0.84,107,66,694,347,0.13,47,30,-1,6,0.5,0.2,0.8,0,0.1,0.6,0,0,6,4,1.5,1.3,2.9,2,0.1,1.6,2.3,4,1.3,29.4,85,0.7,0.5,0
262,Koen Casteels,28,Goalkeeper,Wolfsburg,2296,1126,1170,Belgium,26,13,13,0,0,0,0,0,0,0,0,8,3,5,36,18,18,0,0,0,0,0,0,0,0,1.41,64,88,0,0,0,352,326,61,19,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,39.7,76.9,0,9.6,0
263,Konrad Laimer,23,Midfielder,RB Leipzig,1876,904,972,Austria,29,15,14,1,0,1,1,0,1,0,0,14,9,5,15,6,9,7,0,0.1,0.05,0.05,0,0.09,1876,0.72,125,65,268,1876,0.34,215,197,-1,15,2.5,1.1,1.4,0,0.7,1.8,0.1,0,1,1,0.5,0.7,1.1,0.5,0,1.4,1.5,1,0.7,25.2,70.1,0.2,0.8,0
264,Konstantinos Stafylidis,27,Defender,Augsburg,922,472,450,Greece,12,7,5,0,0,0,0,0,0,0,0,3,2,1,22,11,11,1,0,0,0,0,0,0,0,2.15,42,77,922,0,0.1,266,266,132,20,1.8,1.3,0.6,0.2,2.2,0.8,0.2,0,0,0,0.8,0.8,0.3,0.8,0,0.2,0.4,0,0.8,36.8,80.3,0.6,3.9,0
265,Lars Bender,31,Midfielder,Bayer Leverkusen,1367,887,480,Germany,20,11,9,1,1,0,4,3,1,0,0,4,3,1,23,16,7,2,0,0.33,0.26,0.07,0.1,0,1367,1.51,59,68,684,342,0.13,191,28,-1,11,2.2,1.1,1.4,0,1.2,0.9,0.2,0,1,4,0.8,0.7,0.5,1.4,0.1,0.2,1,4,0.7,41.3,82.9,0.1,1.1,0
266,Lars Lukas Mai,21,Defender,Bayern München,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Lars Stindl,32,Forward,Borussia M'gladbach,1513,679,834,Germany,21,10,11,3,2,1,1,1,0,0,0,10,4,6,21,12,9,3,0,0.24,0.06,0.18,0.27,0.11,504,1.25,72,72,504,1513,0.18,110,188,-1,5,1,0.6,0.9,0,0.6,0.6,0.1,0,3,1,1.6,1,0.8,1.4,0.3,0.7,1.9,1,1,35.6,82.7,0.1,1.5,0.2
268,László Bénes,23,Midfielder,Borussia M'gladbach,26,0,26,Slovakia,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,-1,-1,-1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,14,57.1,0,1,0
269,Leandro Barreiro Martins,21,Midfielder,Mainz 05,90,90,0,Luxembourg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,5,18,90,90,0,1,-1,-1,-1,18,4,2,1,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,1,25,56,0,2,0
270,Leo Weinkauf,24,Goalkeeper,Hannover 96,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Leon Bailey Butler,23,Forward,Bayer Leverkusen,1919,966,953,Jamaica,29,14,15,5,5,0,1,0,1,0,0,8,5,3,33,15,18,4,0,0.28,0.05,0.23,0.47,0,384,1.55,58,66,480,1919,0.19,85,203,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Leon Dajaku,20,Forward,Stuttgart,25,0,25,Germany,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,7.2,13,13,0,0,0,-1,-1,-1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,3,83.3,0,0,0
273,Leon Goretzka,26,Midfielder,Bayern München,2021,932,1089,Germany,30,16,14,8,2,6,4,1,3,0,0,11,7,4,23,9,14,3,0,0.53,0.18,0.36,0.19,0.5,253,1.02,88,67,674,505,0.13,53,76,-1,3,1.4,0.9,0.9,0,0.5,0.8,0.1,1,8,4,1.8,0.6,0.5,0.7,0,0.6,0.8,4,0.6,38.4,87.5,0,1.2,0
274,Leonardo Balerdi Rossa,22,Defender,Borussia Dortmund,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Leonardo Bittencourt,27,Midfielder,Hoffenheim,1069,690,379,Germany,21,12,9,1,0,1,3,2,1,0,0,4,3,1,20,12,8,1,0,0.34,0.25,0.08,0,0.24,1069,1.68,53,51,1069,356,0.08,179,33,-1,12,1.8,0.6,0.8,0,0.3,1.1,0,0,1,3,1.1,1,0.5,1.4,0.1,0.7,0.9,3,1,20.2,80.2,0.5,0.4,0
276,Levin Oztunali,25,Midfielder,Mainz 05,924,314,610,Germany,15,5,10,0,0,0,1,0,1,0,0,2,1,1,22,4,18,3,0,0.1,0.1,0,0,0,0,2.14,42,62,308,924,0.29,269,141,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Linton Mania,21,Midfielder,Hannover 96,1424,792,632,Germany,20,11,9,1,1,0,3,2,1,0,0,4,3,1,26,10,16,1,0,0.25,0.19,0.06,0.11,0,1424,1.64,55,71,1424,475,0.06,204,72,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Louis Jordan Beyer,20,Defender,Borussia M'gladbach,720,404,316,Germany,9,5,4,0,0,0,0,0,0,0,0,4,2,2,7,4,3,1,0,0,0,0,0,0,0,0.88,103,80,720,0,0.13,371,292,11,17,3.6,1.2,0.8,0.8,3,0.8,0.7,0,0,0,0.6,0.2,0.8,0.4,0.1,0.4,0.8,0,0.2,47.6,87.9,0.1,1.3,0
279,Luca Plogmann,21,Goalkeeper,Werder Bremen,37,0,37,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.43,37,37,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,0,2,0
280,Lucas Alario,28,Forward,Bayer Leverkusen,1255,714,541,Argentina,27,14,13,9,5,4,3,3,0,0,0,7,5,2,16,10,6,1,0,0.86,0.22,0.65,0.63,0.67,139,1.15,78,46,1255,418,0.07,10,51,-1,3,0.6,0,0.9,0,0.5,0.4,0,0,9,3,1.6,0.6,0.2,0.9,0.5,0.9,1.5,3,0.6,15,75.5,0,0.3,0
281,Lucas Höler,26,Forward,Freiburg,1001,415,586,Germany,26,12,14,4,3,1,0,0,0,0,0,4,2,2,17,6,11,0,0,0.36,0,0.36,0.65,0.15,250,1.53,59,39,0,0,0,51,297,-1,4,0.7,0.1,0.7,0,0.5,0.5,0,0,4,0,1,0.3,0.3,1,0.2,1,1.3,0,0.3,9.5,67.6,0.1,0.1,0
282,Lucas Silva Melo,21,Defender,Eintracht Frankfurt,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Lucas Torró Marset,26,Midfielder,Eintracht Frankfurt,560,270,290,Spain,8,4,4,0,0,0,0,0,0,0,0,2,1,1,6,2,4,1,0,0,0,0,0,0,0,0.96,93,70,560,0,0.16,302,328,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Ludwig Augustinsson,26,Defender,Werder Bremen,3028,1530,1498,Sweden,34,17,17,1,0,1,4,3,1,0,0,5,2,3,46,24,22,5,0,0.15,0.12,0.03,0,0.06,3028,1.37,66,89,606,757,0.15,236,126,48,12,1.6,1.1,1.2,0.1,2.1,0.5,0.3,0,1,4,0.6,0.8,0.4,0.8,0.1,0.4,1.1,4,0.8,45.3,79.9,1.1,1.8,0
285,Luka Jović,23,Forward,Eintracht Frankfurt,2247,1052,1195,Serbia,32,16,16,17,12,5,5,0,5,1,0,8,4,4,30,15,15,1,0,0.88,0.2,0.68,1.03,0.38,132,1.2,75,70,2247,449,0.04,5,64,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Lukáš Hrádecký,31,Goalkeeper,Bayer Leverkusen,2880,1440,1440,Finland,32,16,16,0,0,0,0,0,0,0,0,9,6,3,44,20,24,1,0,0,0,0,0,0,0,1.38,65,90,2880,0,0.03,277,231,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Lukas Jäger,27,Midfielder,Nürnberg,25,0,25,Austria,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,7.2,13,13,0,0,0,-1,-1,-1,22,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,4,37.5,0,0,0
288,Lukas Klostermann,24,Defender,RB Leipzig,2001,913,1088,Germany,26,12,14,5,2,3,1,1,0,0,0,12,6,6,20,5,15,1,0,0.27,0.04,0.22,0.2,0.25,400,0.9,100,77,2001,2001,0.04,91,214,12,3,1.9,1.1,0.7,0.5,2.4,0.6,0.2,0,5,1,0.5,0.8,0.3,0.4,0,0.3,0.4,1,0.8,30.6,74,0.3,1.5,0
289,Lukas Klünter,24,Defender,Hertha BSC,592,144,448,Germany,10,3,7,0,0,0,0,0,0,0,0,3,1,2,10,2,8,3,1,0,0,0,0,0,0,1.52,59,59,197,0,0.46,316,239,81,19,1.1,1.2,0.9,0.2,1.7,0.1,0.2,0,0,0,0.5,0.2,1,0.7,0,0.4,0.8,0,0.2,18.2,75.8,0.3,0.5,0
290,Lukas Kübler,28,Defender,Freiburg,1187,501,686,Germany,16,8,8,0,0,0,2,1,1,0,0,5,3,2,15,5,10,2,0,0.15,0.15,0,0,0,0,1.14,79,74,594,594,0.15,298,95,24,23,2.2,1.9,1,0.1,2.8,0.6,0.3,0,0,2,0.4,0.4,0.4,1.3,0,0.3,0.8,2,0.4,26.1,69.8,0.4,1.9,0
