,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
152,Davide Marfella,21,Goalkeeper,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Davide Santon,30,Defender,Roma,1005,532,473,Italy,17,10,7,0,0,0,1,1,0,0,0,2,1,1,15,11,4,0,0,0.09,0.09,0,0,0,0,1.34,67,59,0,1005,0,346,155,91,23,0.8,0.9,0.9,0.1,0.9,0.2,0.4,0,0,1,0.2,0.8,0.8,0.6,0,0.2,0.8,1,0.8,33,87.3,0.4,0.9,0.1
154,Dawid Kownacki,24,Forward,Sampdoria,155,42,113,Poland,13,6,7,1,0,1,1,0,1,1,1,6,3,3,2,0,2,0,0,1.16,0.58,0.58,0,0.8,155,1.16,78,12,0,155,0,-1,-1,-1,10,0.2,0,0.2,0,0,0.2,0,0,1,1,0.5,0.5,0.3,0.1,0.1,0.7,0.5,1,0.5,6,79.5,0.1,0,0
155,Dejan Kulusevski,21,Midfielder,Atalanta,103,31,72,Sweden,3,1,2,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,2.62,34,34,0,0,0,-1,-1,-1,17,1,0,1.3,0,0,0.7,0,0,0,0,0.7,0,0.7,0.3,0,0.7,2,0,0,19.7,72.9,0,0,0
156,Demba Thiam,23,Goalkeeper,SPAL,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Dennis Praet,26,Midfielder,Sampdoria,2896,1531,1365,Belgium,34,18,16,2,1,1,3,2,1,0,0,11,8,3,37,14,23,6,0,0.16,0.09,0.06,0.06,0.07,1448,1.15,78,85,483,965,0.19,216,171,-1,7,1.9,1.1,0.7,0,0.8,0.7,0.1,0,2,3,1,1.1,1.1,1.2,0,1.5,1.2,3,1.1,51.1,87.3,0.8,1.3,0.1
158,Diego da Silva Farias,30,Forward,Empoli,1901,949,952,Brazil,32,15,17,7,5,2,4,3,1,0,0,7,5,2,30,11,19,4,0,0.52,0.19,0.33,0.47,0.19,272,1.42,63,59,475,475,0.19,46,49,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Diego Falcinelli,29,Forward,Bologna,706,260,446,Italy,16,7,9,0,0,0,1,1,0,0,0,3,2,1,15,2,13,0,0,0.13,0.13,0,0,0,0,1.91,47,44,0,706,0,368,110,-1,20,0.5,0.1,0.8,0,0.2,0.1,0.1,0,0,1,1,0.3,0.5,1.3,0,1.9,1.7,1,0.3,8.4,83.7,0.1,0.1,0
160,Diego Laxalt,28,Midfielder,AC Milan,639,320,319,Uruguay,20,9,11,0,0,0,0,0,0,0,0,6,2,4,9,6,3,2,0,0,0,0,0,0,0,1.27,71,32,320,0,0.28,394,398,-1,16,1.3,0.4,0.8,0,0.6,0.5,0.2,0,0,0,0.3,0.4,0.4,0.3,0,0.5,0.6,0,0.4,16,77.8,0.4,0.8,0.1
161,Diego Perotti,32,Forward,Roma,689,404,285,Argentina,13,7,6,5,4,1,0,0,0,3,0,2,1,1,14,7,7,3,0,0.65,0,0.65,0.89,0.32,138,1.83,49,53,230,0,0.39,7,268,-1,5,1.1,0.3,0.4,0,0.1,1,0,0,5,0,1.2,1.4,1.4,1.2,0.1,0.7,0.9,0,1.4,22.9,81.5,0.6,0.5,0
162,Dimitri Joseph Oberlin Mfomo,23,Forward,Empoli,134,35,99,Switzerland,5,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,-1,-1,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Dimitrios Nikolaou,22,Defender,Empoli,349,180,169,Greece,4,2,2,0,0,0,0,0,0,0,0,2,1,1,6,4,2,0,0,0,0,0,0,0,0,1.55,58,87,0,0,0,295,282,144,29,1.3,0.5,0.5,0,3.5,0.3,0.5,0,0,0,0,0,0,0,0,1,0,0,0,40,90.6,0,2,0
164,Domenico Berardi,26,Forward,Sassuolo,2878,1558,1320,Italy,35,18,17,8,3,5,4,2,2,1,0,11,6,5,42,26,16,6,1,0.38,0.13,0.25,0.17,0.34,360,1.31,69,82,411,720,0.22,63,112,-1,1,1.1,0.7,1.9,0,0.7,1.7,0.1,0,8,4,3.6,1.7,1.3,2.6,0.3,1.4,2.2,4,1.7,34,77,0.7,1,0.1
165,Domenico Criscito,34,Defender,Genoa,3071,1541,1530,Italy,35,18,17,2,2,0,4,3,1,1,0,7,5,2,42,16,26,13,1,0.18,0.12,0.06,0.12,0,1536,1.23,73,88,219,768,0.41,223,118,72,5,3.1,2,1.3,0.3,3.7,0.7,0.3,0,2,4,0.9,1.4,0.6,1.4,0.1,0.3,0.5,4,1.4,41.4,75.7,0.9,3.5,0.1
166,Domenico Maietta,38,Defender,Empoli,1719,812,907,Italy,21,10,11,0,0,0,0,0,0,0,0,1,0,1,34,12,22,5,0,0,0,0,0,0,0,1.78,51,82,344,0,0.26,320,266,162,26,1.6,1.1,0.9,0.5,3.6,1,0.7,0,0,0,0.3,0.2,0.3,0.2,0,0,0.3,0,0.2,45.8,84.9,0,4.5,0
167,Douglas Costa,30,Midfielder,Juventus,619,366,253,Brazil,17,10,7,1,1,0,0,0,0,0,0,7,5,2,7,2,5,3,1,0.15,0,0.15,0.25,0,619,1.02,88,36,155,0,0.58,126,354,-1,13,0.6,0.2,0.8,0,0.1,0.3,0,0,1,0,1.2,1.2,1.8,0.5,0.1,0.8,1,0,1.2,17.5,86.2,0.4,0.9,0
168,Dries Mertens,33,Forward,Napoli,2250,1157,1093,Belgium,35,17,18,16,11,5,11,7,4,1,0,12,6,6,17,9,8,1,0,1.08,0.44,0.64,0.86,0.41,141,0.68,132,64,2250,205,0.04,8,2,-1,2,0.5,0.4,0.9,0,0.1,0.6,0,0,16,11,2.5,2,0.5,0.8,0.4,0.8,1.2,11,2,24.2,79,0.5,0.7,0.1
169,Drissa Camara,19,Midfielder,Parma,0,0,0,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Dušan Basta,36,Defender,Lazio,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Dušan Vlahović,21,Forward,Fiorentina,152,58,94,Serbia,10,5,5,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1.18,76,15,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Duván Zapata,30,Forward,Atalanta,2898,1502,1396,Colombia,37,19,18,23,8,15,7,3,4,1,1,8,6,2,39,18,21,5,0,0.93,0.22,0.71,0.48,0.97,126,1.21,74,78,580,414,0.16,4,35,-1,1,0.2,0.1,1.6,0,0.6,0.2,0.2,0,23,7,3.2,1.8,1.1,2.2,0.8,2.5,4.1,7,1.8,18.8,79,0.1,0.5,0.1
173,Eddy Anthony Salcedo Mora,19,Forward,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Édgar Barreto,36,Midfielder,Sampdoria,784,475,309,Paraguay,12,7,5,0,0,0,2,1,1,0,0,6,3,3,6,3,3,2,0,0.23,0.23,0,0,0,0,0.69,131,65,392,392,0.23,263,29,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Edimilson Fernandes,25,Midfielder,Fiorentina,1974,991,983,Switzerland,29,14,15,2,0,2,0,0,0,0,0,7,4,3,26,12,14,10,1,0.09,0,0.09,0,0.18,987,1.19,76,68,197,0,0.46,177,304,-1,8,1.2,0.9,1.3,0,1,0.8,0.2,0,2,0,0.7,0.9,0.7,0.6,0,1.2,1.2,0,0.9,29.5,85.8,0.1,1.6,0
176,Edin Džeko,35,Forward,Roma,2576,1178,1398,Bosnia and Herzegovina,33,15,18,9,2,7,6,3,3,0,0,9,3,6,34,19,15,9,0,0.52,0.21,0.31,0.15,0.45,286,1.19,76,78,286,429,0.31,49,40,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Edoardo Goldaniga,27,Defender,Frosinone,2610,1080,1530,Italy,29,12,17,1,0,1,1,0,1,0,0,6,1,5,52,23,29,6,0,0.07,0.03,0.03,0,0.06,2610,1.79,50,90,435,2610,0.21,250,247,163,11,1.5,2,1.6,0.3,3.9,0.4,0.6,0,1,1,0.4,0.2,0.2,1.2,0.1,0.2,0.5,1,0.2,34.4,75.3,0.1,2.6,0
178,Eduardo Bubacar Baldé,22,Forward,Empoli,0,0,0,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Elia Caprile,19,Goalkeeper,Chievo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Elseid Hysaj,27,Defender,Napoli,2109,1227,882,Albania,27,16,11,0,0,0,2,1,1,0,0,10,7,3,20,10,10,4,0,0.09,0.09,0,0,0,0,0.85,105,78,527,1055,0.17,379,166,30,25,1.5,0.9,0.9,0.3,1.6,0.9,0.1,0,0,2,0.5,0.6,0.7,0.7,0,0.8,1,2,0.6,57.8,86,0.2,2.2,0
181,Emanuel Vignato,20,Midfielder,Chievo,661,299,362,Italy,10,4,6,1,0,1,1,1,0,0,0,2,1,1,12,6,6,0,0,0.27,0.14,0.14,0,0.25,661,1.63,55,66,0,661,0,127,101,-1,7,0.8,1,0.2,0,0,0.6,0,0,1,1,0.9,1.1,1.1,0.5,0,1.4,0.7,1,1.1,28.4,84.5,0.9,0.7,0
182,Emanuele Giaccherini,35,Midfielder,Chievo,2008,990,1018,Italy,26,12,14,3,2,1,1,1,0,1,1,3,2,1,43,20,23,8,0,0.18,0.04,0.13,0.18,0.09,669,1.93,47,77,251,2008,0.36,140,232,-1,4,0.5,0.6,0.7,0,0.3,1,0.1,1,3,1,1.3,1.7,1,1.8,0.2,1.9,1.9,1,1.7,36.9,78.4,1.2,1.9,0
183,Emanuele Torrasi,22,Midfielder,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Emil Audero Mulyadi,24,Goalkeeper,Sampdoria,3240,1620,1620,Italy,36,18,18,0,0,0,0,0,0,0,0,11,8,3,45,15,30,4,0,0,0,0,0,0,0,1.25,72,90,810,0,0.11,377,257,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Emil Hallfreðsson,36,Midfielder,Udinese,528,230,298,Iceland,9,5,4,1,0,1,0,0,0,0,0,2,2,0,13,5,8,2,0,0.17,0,0.17,0,0.3,528,2.22,41,59,264,0,0.34,105,385,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Emiliano Ariel Rigoni,28,Midfielder,Atalanta,521,231,290,Argentina,12,4,8,3,0,3,0,0,0,0,0,2,2,0,10,2,8,1,0,0.52,0,0.52,0,0.93,174,1.73,52,43,521,0,0.17,14,275,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Emiliano Moretti,39,Defender,Torino,2010,1078,932,Italy,24,13,11,0,0,0,0,0,0,0,0,11,6,5,19,9,10,5,0,0,0,0,0,0,0,0.85,106,84,402,0,0.22,417,340,28,14,1.3,1,1.1,0.5,2.4,0.3,0.3,0,0,0,0,0.1,0.1,1,0,0.2,0.2,0,0.1,44,85.6,0.1,2.8,0
188,Emiliano Viviano,35,Goalkeeper,SPAL,1525,900,625,Italy,17,10,7,0,0,0,0,0,0,0,0,4,2,2,25,15,10,0,0,0,0,0,0,0,0,1.48,61,90,0,0,0,291,278,130,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Emmanuel Agyemang-Badu,30,Midfielder,Udinese,161,5,156,Ghana,4,1,3,0,0,0,0,0,0,0,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,2.8,32,40,0,0,0,-1,-1,-1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Emre Can,27,Midfielder,Juventus,1806,866,940,Germany,29,15,14,4,2,2,1,1,0,1,0,12,7,5,13,5,8,7,0,0.25,0.05,0.2,0.21,0.19,452,0.65,139,62,258,1806,0.35,90,220,-1,5,2.2,1,1.5,0,1,0.6,0.4,1,4,1,1.1,0.7,0.9,0.8,0.1,0.4,0.9,1,0.7,34.7,87.1,0.2,2,0.1
191,Enrico Brignola,21,Forward,Sassuolo,172,42,130,Italy,7,3,4,1,1,0,0,0,0,0,0,3,1,2,5,0,5,2,0,0.52,0,0.52,2.14,0,172,2.62,34,25,86,0,1.05,-1,-1,-1,18,0.3,0.1,0.9,0,0.1,0.3,0,0,1,0,0.9,0.1,0.1,0.1,0.1,0.1,0.4,0,0.1,9.9,82.6,0,0.7,0
192,Enrico Del Prato,21,Defender,Atalanta,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Erald Lakti,21,Midfielder,Fiorentina,0,0,0,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Erick Pulgar,32,Forward,Bologna,2363,1143,1220,Chile,28,14,14,6,5,1,2,0,2,5,0,7,4,3,41,15,26,7,1,0.3,0.08,0.23,0.39,0.07,394,1.56,58,84,295,1182,0.3,68,185,-1,3,2.3,1.8,1.1,0.1,1.8,1.8,0.2,1,6,2,1.2,2.1,0.4,1.2,0,0.7,1.2,2,2.1,51.4,83.9,1.2,3.6,0
195,Erick Steven Ferigra Burnham,22,Defender,Torino,0,0,0,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Ervin Zukanović,34,Defender,Genoa,1959,916,1043,Bosnia and Herzegovina,25,12,13,0,0,0,0,0,0,0,0,5,3,2,32,11,21,5,0,0,0,0,0,0,0,1.47,61,78,392,0,0.23,273,292,126,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Esteban Rolón,26,Midfielder,Genoa,1041,575,466,Argentina,19,9,10,0,0,0,0,0,0,0,0,4,2,2,15,9,6,9,0,0,0,0,0,0,0,1.3,69,55,116,0,0.78,301,298,-1,24,2.4,0.8,1.5,0,0.4,1.3,0.1,0,0,0,0.4,0.5,0.6,0.9,0,0.9,0.7,0,0.5,18.9,77.2,0,0.7,0
198,Etrit Berisha,32,Goalkeeper,Atalanta,1620,900,720,Albania,18,10,8,0,0,0,0,0,0,0,0,5,3,2,24,13,11,1,0,0,0,0,0,0,0,1.33,68,90,1620,0,0.06,427,380,89,22,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,21.7,69,0,6,0
199,Everton Luiz Guimaraes Bilher,32,Midfielder,SPAL,312,121,191,Brazil,10,6,4,0,0,0,0,0,0,0,0,4,2,2,7,1,6,5,0,0,0,0,0,0,0,2.02,45,31,62,0,1.44,348,408,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Fabián,25,Midfielder,Napoli,1990,848,1142,Spain,27,12,15,5,2,3,4,2,2,0,0,9,3,6,18,11,7,4,1,0.41,0.18,0.23,0.21,0.24,398,0.81,111,74,498,498,0.18,66,55,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Fabio Borini,30,Forward,AC Milan,1048,325,723,Italy,20,9,11,2,1,1,2,1,1,0,0,8,5,3,11,2,9,3,0,0.34,0.17,0.17,0.28,0.12,524,0.94,95,52,349,524,0.26,107,67,-1,10,0.7,0.6,0.7,0,0.9,0.3,0,0,2,2,1.5,0.7,0.4,1.7,0.2,1,1.4,2,0.7,17,71.8,0,0.9,0
202,Fabio Ceravolo,34,Forward,Parma,1183,629,554,Italy,25,12,13,2,0,2,0,0,0,1,1,6,5,1,17,7,10,1,0,0.15,0,0.15,0,0.32,592,1.29,70,47,1183,0,0.08,117,403,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Fabio Depaoli,24,Midfielder,Chievo,2468,1304,1164,Italy,33,17,16,0,0,0,4,2,2,0,0,5,3,2,49,28,21,14,2,0.15,0.15,0,0,0,0,1.79,50,75,176,617,0.51,288,93,-1,30,2.2,1.1,1.5,0.2,2.1,1,0.5,0,0,4,0.4,1,0.4,0.7,0,0.5,1.1,4,1,26,73.2,0.7,1.6,0
204,Fabio Pisacane,35,Defender,Cagliari,2265,1073,1192,Italy,27,12,15,1,0,1,1,1,0,0,0,4,3,1,36,11,25,6,0,0.08,0.04,0.04,0,0.08,2265,1.43,63,84,378,2265,0.24,249,239,116,7,1.2,0.8,1,0.7,3.9,0.5,0.9,0,1,1,0.3,0.2,0.1,0.7,0,0.2,0.5,1,0.2,42,83.9,0,2.5,0
205,Fabio Quagliarella,38,Forward,Sampdoria,3211,1664,1547,Italy,37,19,18,26,13,13,8,5,3,9,1,13,9,4,42,15,27,1,0,0.95,0.22,0.73,0.7,0.76,124,1.18,76,87,3211,401,0.03,3,38,-1,1,0.4,0.2,0.9,0,0.5,0.4,0,0,26,8,3.8,1,0.5,1.6,1,1.4,2.5,8,1,23.1,69.1,0.2,0.6,0
206,Fabrizio Bagheria,20,Goalkeeper,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Fabrizio Cacciatore,34,Defender,Cagliari,1080,553,527,Italy,14,7,7,0,0,0,2,1,1,0,0,2,0,2,14,8,6,3,0,0.17,0.17,0,0,0,0,1.17,77,77,360,540,0.25,294,65,65,12,1.1,0.7,0.4,0.3,2,0.7,0.3,0,0,0,0.1,1.3,0.1,0.6,0,0,0.6,0,1.3,29,77.8,1.1,1.6,0
208,Fabrizio Cacciatore,34,Defender,Cagliari,1080,553,527,Italy,14,7,7,0,0,0,2,1,1,0,0,2,0,2,14,8,6,3,0,0.17,0.17,0,0,0,0,1.17,77,77,360,540,0.25,294,65,65,12,1.3,1,1.1,0.3,2.1,0.6,0.6,0,0,2,0.4,0.9,0.3,0.3,0,0.1,0.4,2,0.9,44.3,80.6,0.9,2.9,0
209,Facundo Colidio,21,Forward,Inter Milan,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Fallou Njie,22,Defender,Genoa,0,0,0,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Faouzi Ghoulam,30,Defender,Napoli,1153,583,570,Algeria,16,7,9,1,0,1,3,3,0,0,0,6,2,4,10,6,4,2,0,0.31,0.23,0.08,0,0.16,1153,0.78,115,72,577,384,0.16,195,33,18,12,0.6,0.5,0.8,0.1,0.8,0.1,0.1,0,1,3,0.6,1.6,0.1,1.1,0.2,0.2,0.6,3,1.6,49.6,89.3,1.4,1.4,0.1
212,Federico Barba,27,Defender,Chievo,2485,1225,1260,Italy,30,16,14,0,0,0,0,0,0,0,0,6,4,2,45,22,23,8,2,0,0,0,0,0,0,1.63,55,83,276,0,0.33,287,351,149,26,1,2.1,1.2,0.2,4,0.4,0.5,0,0,0,0.3,0.4,0.1,0.4,0,0.1,0.3,0,0.4,37.3,80.6,0.2,2.9,0
213,Federico Bernardeschi,27,Forward,Juventus,1472,749,723,Italy,28,14,14,2,0,2,3,1,2,0,0,11,5,6,12,6,6,6,1,0.31,0.18,0.12,0,0.25,736,0.73,123,53,210,491,0.43,146,60,-1,10,0.5,0.2,0.7,0,0.3,0.4,0,0,2,3,1.9,1.2,0.8,1.1,0.3,0.6,1,3,1.2,22.1,83.1,0.9,1.5,0.1
214,Federico Brancolini,19,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Federico Ceccherini,28,Defender,Fiorentina,994,461,533,Italy,15,6,9,0,0,0,0,0,0,0,0,4,2,2,15,5,10,3,0,0,0,0,0,0,0,1.36,66,66,331,0,0.27,308,306,103,21,0.9,1.4,1.1,0.2,2.5,0.3,0.5,0,0,0,0.1,0.2,0.4,1.3,0.1,0.1,0.5,0,0.2,38.5,85.6,0.1,2.3,0.1
216,Federico Chiesa,23,Forward,Fiorentina,3036,1526,1510,Italy,37,18,19,6,2,4,3,2,1,0,0,9,6,3,40,17,23,4,0,0.27,0.09,0.18,0.12,0.24,506,1.19,76,82,759,1012,0.12,97,161,-1,4,1.2,0.3,1.5,0,0.1,0.8,0,0,6,3,3.6,1.5,2.1,1.6,0.3,1.8,2.9,3,1.5,22.5,72.1,0.4,0.7,0.1
217,Federico Di Francesco,26,Forward,Sassuolo,1081,649,432,Italy,19,12,7,2,1,1,2,2,0,0,0,7,4,3,18,15,3,2,0,0.33,0.17,0.17,0.14,0.21,541,1.5,60,57,541,541,0.17,109,70,-1,12,0.5,0.3,1.3,0.1,0.1,0.2,0.1,0,2,2,1.3,0.6,0.7,0.9,0.4,1,1.4,2,0.6,18.3,85.3,0.1,0.6,0
218,Federico Dimarco,23,Defender,Parma,893,478,415,Italy,13,7,6,1,0,1,0,0,0,0,0,7,5,2,13,4,9,4,0,0.1,0,0.1,0,0.22,893,1.31,69,69,223,0,0.4,166,419,85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Federico Dionisi,33,Forward,Frosinone,197,145,52,Italy,9,5,4,1,1,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0.46,0,0.46,0.62,0,197,0.46,197,22,99,0,0.91,-1,-1,-1,9,0.3,0,1,0,0,0.2,0,0,1,0,1.2,0.7,0.1,0.9,0.7,0.9,0.7,0,0.7,5.8,71.2,0.2,0,0
220,Federico Fazio,34,Defender,Roma,2804,1350,1454,Argentina,34,15,19,5,4,1,0,0,0,0,0,10,4,6,33,19,14,6,0,0.16,0,0.16,0.27,0.06,561,1.06,85,82,467,0,0.19,115,319,47,4,0.8,1.6,0.8,0.9,4.9,0.4,1,0,5,0,0.9,0.2,0.4,0.4,0,0.2,0.5,0,0.2,41.4,85.1,0,2.6,0
221,Federico Javier Santander Mereles,29,Forward,Bologna,2062,1075,987,Paraguay,32,15,17,8,5,3,3,2,1,0,0,8,4,4,33,15,18,5,0,0.48,0.13,0.35,0.42,0.27,258,1.44,62,64,412,687,0.22,44,113,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Federico Marchetti,38,Goalkeeper,Genoa,360,180,180,Italy,4,2,2,0,0,0,0,0,0,0,0,1,1,0,9,0,9,1,0,0,0,0,0,0,0,2.25,40,90,360,0,0.25,271,290,180,13,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,25.8,70.9,0,7.5,0
223,Federico Mattiello,25,Defender,Bologna,1334,700,634,Italy,17,9,8,1,1,0,1,1,0,0,0,5,3,2,20,7,13,3,1,0.13,0.07,0.07,0.13,0,1334,1.35,67,78,334,1334,0.27,208,189,99,10,1.9,1.2,0.9,0,2.2,0.5,0.2,0,1,1,0.6,1.1,0.5,0.7,0.1,0.6,1.6,1,1.1,25.4,76.6,1.1,1.5,0.1
224,Federico Peluso,37,Defender,Sassuolo,1355,681,674,Italy,16,8,8,1,1,0,0,0,0,0,0,5,3,2,24,14,10,5,0,0.07,0,0.07,0.13,0,1355,1.59,56,85,271,0,0.33,210,272,146,19,1.4,1.4,0.6,0.9,4,0.2,0.2,0,1,0,0.1,0,0.3,0.9,0,0.1,0.1,0,0,50.6,84.7,0.1,2.3,0
225,Federico Viviani,29,Midfielder,Frosinone,341,195,146,Italy,5,3,2,0,0,0,0,0,0,0,0,1,0,1,7,4,3,1,0,0,0,0,0,0,0,1.85,49,68,341,0,0.26,397,312,-1,21,1.2,1.6,0.8,0,0.4,1,0.6,0,0,0,0.8,0.6,0.6,1,0,0.8,0.6,0,0.6,42.8,84.6,0.6,3.6,0
