,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
226,Hamari Traoré,29,Defender,Rennes,2973,1421,1552,Mali,34,16,18,0,0,0,2,1,1,0,0,10,7,3,44,16,28,7,0,0.06,0.06,0,0,0,0,1.33,68,87,425,1487,0.21,310,185,120,27,1.8,1.3,1.5,0.1,2.2,1,0.3,0,0,2,0.9,1,0.8,0.8,0.1,0.4,1.2,2,1,43.6,82.5,0.5,2.1,0.1
227,Han-Noah Massengo,19,Midfielder,Monaco,58,21,37,France,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,-1,-1,-1,23,0.7,0.7,0,0.3,0.3,1,0,0,0,0,0,0,0.3,0.3,0,0,0.7,0,0,6.7,85,0,0,0
228,Harisson Manzala,27,Midfielder,Angers SCO,66,23,43,Congo DR,8,4,4,0,0,0,0,0,0,0,0,3,1,2,2,2,0,0,0,0,0,0,0,0,0,2.73,33,8,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Hassane Kamara,27,Midfielder,Reims,920,450,470,Gambia,16,8,8,0,0,0,0,0,0,0,0,5,2,3,8,4,4,1,0,0,0,0,0,0,0,0.78,115,58,920,0,0.1,405,361,-1,18,1.8,0.9,0.8,0,2.1,0.2,0.1,0,0,0,0.6,0.4,1.4,0.6,0,0.6,1,0,0.4,22.6,81.2,0.2,0.9,0
230,Hatem Ben Arfa,34,Midfielder,Rennes,2037,997,1040,France,26,14,12,7,2,5,2,0,2,2,1,8,6,2,29,7,22,1,0,0.4,0.09,0.31,0.18,0.43,291,1.28,70,78,2037,1019,0.04,52,147,-1,4,0.6,0.2,0.7,0,0,0.3,0,0,7,2,2.1,1.4,4.5,1.6,0.2,2.5,2.2,2,1.4,32.7,85.2,0.5,1.6,0.2
231,Herman Moussaki,22,Forward,Caen,201,161,40,France,6,4,2,0,0,0,1,1,0,0,0,2,1,1,5,3,2,1,0,0.45,0.45,0,0,0,0,2.24,40,34,201,201,0.45,-1,-1,-1,26,0.5,0,0.7,0,0.5,0.5,0.2,0,0,1,0.5,0.7,0.5,1,0,0.7,1,1,0.7,6.7,75,0,0,0
232,Herve Koffi,24,Goalkeeper,Lille,0,0,0,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Hervé Lybohy,37,Defender,Nîmes,1478,668,810,Côte d'Ivoire,17,8,9,2,1,1,0,0,0,0,0,4,3,1,29,8,21,3,0,0.12,0,0.12,0.13,0.11,739,1.77,51,87,493,0,0.18,144,422,168,13,1.3,0.8,1.1,0.5,4.1,0.3,0.6,1,2,0,0.2,0,0.1,0.6,0,0.1,0.3,0,0,33.4,83.6,0.1,1.8,0
234,Hicham Mahou,21,Midfielder,Nice,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Hiroki Sakai,30,Defender,Olympique Marseille,2373,1203,1170,Japan,27,14,13,1,0,1,4,1,3,0,0,10,10,0,32,7,25,3,0,0.19,0.15,0.04,0,0.08,2373,1.21,74,88,791,593,0.11,224,77,87,10,2.1,1.4,1.2,0.3,2.4,0.9,0.4,0,1,4,0.2,1,0.4,0.9,0,0.6,0.9,4,1,43.2,81.6,0.3,1.3,0
236,Houssem Aouar,22,Midfielder,Olympique Lyonnais,3068,1413,1655,France,37,18,19,7,5,2,7,4,3,0,0,10,6,4,44,16,28,2,0,0.41,0.21,0.21,0.32,0.11,438,1.29,70,83,1534,438,0.06,87,42,-1,5,1.7,0.9,0.8,0,0.5,1.2,0.2,0,7,7,1.9,1.2,1.6,1.4,0.3,1.8,1.6,7,1.2,55.6,86.7,0.1,2.3,0.1
237,Hugo Hagege,21,Goalkeeper,Monaco,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Hyun-Jun Suk,29,Forward,Reims,785,427,358,South Korea,22,11,11,3,2,1,0,0,0,0,0,9,4,5,7,6,1,3,0,0.34,0,0.34,0.42,0.25,262,0.8,112,36,262,0,0.34,44,382,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Ibrahim Cissé,24,Defender,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Ibrahim Sangaré,23,Midfielder,Toulouse,2466,1386,1080,Côte d'Ivoire,28,16,12,1,0,1,3,1,2,0,0,7,5,2,38,17,21,7,0,0.15,0.11,0.04,0,0.08,2466,1.39,65,88,352,822,0.26,225,116,-1,9,3.6,1,1.8,0,1.7,1.1,0.7,0,1,3,1.3,0.7,1.8,1.4,0.1,1.2,1.9,3,0.7,54.1,79.6,0,3.9,0.1
241,Ibrahima Sissoko,23,Midfielder,Strasbourg,2669,1241,1428,France,32,15,17,3,0,3,2,1,1,0,0,8,3,5,32,17,15,9,0,0.17,0.07,0.1,0,0.19,890,1.08,83,83,297,1335,0.3,157,172,-1,7,1.9,1.1,2.3,0,1.2,1,0.1,0,3,2,0.9,0.7,1,0.8,0,1.2,1.7,2,0.7,38.4,80.5,0.2,2.1,0
242,Idriss Saadi,29,Forward,Strasbourg,9,0,9,Algeria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,100,0,0,0
243,Ignatius Kpene Ganago,22,Forward,Nice,1031,389,642,Cameroon,20,9,11,2,0,2,0,0,0,0,0,11,7,4,11,1,10,1,0,0.17,0,0.17,0,0.28,516,0.96,94,52,1031,0,0.09,105,393,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Igor Lewczuk,35,Defender,Bordeaux,446,240,206,Poland,6,3,3,0,0,0,0,0,0,0,0,1,0,1,8,6,2,0,0,0,0,0,0,0,0,1.61,56,74,0,0,0,395,376,162,22,2,0.7,0.7,0.2,4.5,0.5,0.3,0,0,0,0,0,0,0,0,0,0.5,0,0,32.5,86.7,0.2,1.5,0
245,Ihsan Sacko,23,Midfielder,Nice,436,244,192,France,13,7,6,0,0,0,1,1,0,0,0,4,3,1,2,2,0,1,1,0.21,0.21,0,0,0,0,0.41,218,34,218,436,0.41,330,45,-1,23,0.5,0.2,0.9,0,0.2,0.2,0,0,0,1,0.5,0.4,0.2,0.5,0.3,0.6,1.6,1,0.4,7.8,80.4,0.1,0.1,0
246,Imran Louza,21,Midfielder,Nantes,89,89,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.01,89,89,89,0,1.01,-1,-1,-1,16,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,77.5,0,1,0
247,Iron Gomis,21,Midfielder,Amiens SC,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Isaac Hemans Arday,24,Midfielder,PSG,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Isaac Matondo,22,Midfielder,Rennes,0,0,0,Congo DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Ismael Aaneba,21,Defender,Strasbourg,206,70,136,France,3,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,0,0,0,0,0,0,0,0.87,103,69,69,0,1.31,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Ismaël Tiémoko Diomandé,28,Midfielder,Caen,1295,591,704,Côte d'Ivoire,18,8,10,0,0,0,1,0,1,0,0,2,1,1,23,12,11,6,1,0.07,0.07,0,0,0,0,1.6,56,72,216,1295,0.42,289,174,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Ismaël Traoré,34,Defender,Angers SCO,2636,1294,1342,Côte d'Ivoire,30,15,15,3,2,1,1,1,0,0,0,8,4,4,37,18,19,3,1,0.14,0.03,0.1,0.14,0.07,879,1.26,71,88,659,2636,0.14,161,244,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Ismaïla Sarr,23,Midfielder,Rennes,2795,1435,1360,Senegal,35,18,17,8,4,4,6,4,2,1,0,11,8,3,38,14,24,6,0,0.45,0.19,0.26,0.25,0.26,349,1.22,74,80,466,466,0.19,62,54,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Issa Marega,22,Defender,Caen,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Issiaga Sylla,27,Defender,Toulouse,1995,959,1036,Guinea,24,12,12,2,1,1,0,0,0,0,0,7,4,3,28,12,16,5,0,0.09,0,0.09,0.09,0.09,998,1.26,71,83,399,0,0.23,169,322,101,6,2.3,1.6,1.5,0.3,2.7,1,0.4,0,2,0,0.7,0.7,0.7,0.6,0.1,0.8,1.4,0,0.7,37.5,77.9,0.4,1.5,0
256,Jacques-Alaixys Romao,37,Midfielder,Reims,3165,1651,1514,Togo,36,19,17,0,0,0,3,2,1,0,0,14,6,8,37,17,20,9,1,0.09,0.09,0,0,0,0,1.05,86,88,317,1055,0.28,403,139,-1,21,3.2,1.6,2.5,0,1.8,1.6,0.4,0,0,3,0.4,0.3,0.7,2.3,0,0.7,1.1,3,0.3,39.7,79.1,0.1,2.4,0.1
257,Jakob Johansson,30,Midfielder,Rennes,708,394,314,Sweden,16,7,9,1,1,0,0,0,0,0,0,5,3,2,11,8,3,0,0,0.13,0,0.13,0.23,0,708,1.4,64,44,0,0,0,136,295,-1,10,1.1,0.2,0.4,0,1.1,0.6,0.2,0,1,0,0.3,0.3,0.3,0.4,0,0.3,0.4,0,0.3,24.4,87,0.1,1.1,0
258,James Edward Lea Siliki,24,Midfielder,Rennes,1219,654,565,France,24,14,10,0,0,0,3,1,2,0,0,7,5,2,17,6,11,2,0,0.22,0.22,0,0,0,0,1.26,72,51,610,406,0.15,312,39,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Jan Repas,24,Midfielder,Caen,0,0,0,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Jaroslav Plašil,39,Midfielder,Bordeaux,1442,728,714,Czech Republic,23,12,11,0,0,0,1,1,0,0,0,5,3,2,18,10,8,2,0,0.06,0.06,0,0,0,0,1.12,80,63,721,1442,0.12,368,180,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Jason Denayer,25,Defender,Olympique Lyonnais,2756,1316,1440,Belgium,31,15,16,2,1,1,0,0,0,0,0,6,3,3,42,17,25,2,0,0.07,0,0.07,0.07,0.06,1378,1.37,66,89,1378,0,0.07,186,255,130,9,1.1,0.8,0.4,0.4,3.8,0.3,1,0,2,0,0.5,0.2,0.4,0.3,0,0.2,0.3,0,0.2,63.5,93.8,0,1.4,0
262,Jean Eudès Aholou,27,Midfielder,Monaco,1075,570,505,Côte d'Ivoire,17,9,8,0,0,0,1,0,1,0,0,5,4,1,11,7,4,2,0,0.08,0.08,0,0,0,0,0.92,98,63,538,1075,0.17,353,165,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Jean-Clair Todibo,21,Midfielder,Toulouse,836,450,386,France,10,5,5,1,0,1,0,0,0,0,0,2,1,1,13,7,6,4,1,0.11,0,0.11,0,0.23,836,1.4,64,84,209,0,0.43,146,309,-1,12,2.1,1.4,1.3,0.4,6.2,0.2,0.5,0,1,0,0.2,0.1,0.5,0.5,0,0.5,0.8,0,0.1,42.3,84.6,0,1.6,0
264,Jean-Victor Makengo,22,Midfielder,Nice,1024,442,582,France,25,11,14,1,0,1,0,0,0,0,0,9,6,3,8,3,5,3,0,0.09,0,0.09,0,0.15,1024,0.7,128,41,341,0,0.26,172,357,-1,7,0.4,0.4,0.5,0,0.1,0.2,0,0,1,0,0.5,0.5,1,0.5,0,1.3,1.1,0,0.5,16.5,86.2,0,0.4,0
265,Jeff Reine-Adelaide,23,Midfielder,Angers SCO,2565,1362,1203,France,35,19,16,3,2,1,3,2,1,0,1,12,7,5,38,19,19,2,0,0.21,0.11,0.11,0.13,0.07,855,1.33,68,73,1283,855,0.07,150,120,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Jemerson,28,Defender,Monaco,2226,1170,1056,Brazil,25,13,12,0,0,0,1,1,0,0,0,5,3,2,34,20,14,10,1,0.04,0.04,0,0,0,0,1.37,65,89,223,2226,0.4,350,212,127,17,2.2,1,1.7,0.6,4.7,0.7,0.7,0,0,1,0.3,0.2,0,0.8,0,0.1,0.4,1,0.2,43.1,86.9,0,2.4,0
267,Jérémie Porsan-Clemente,23,Forward,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Jérémy Gelin,23,Defender,Rennes,1269,485,784,France,22,12,10,0,0,0,0,0,0,0,0,6,5,1,24,4,20,4,1,0,0,0,0,0,0,1.7,53,58,254,0,0.35,311,411,166,26,1.4,0.9,0.8,0.2,1.3,0.7,0.3,0,0,0,0.3,0.2,0.3,0.4,0,0.1,0.2,0,0.2,36.1,87,0,3.3,0
269,Jeremy Grimm,34,Midfielder,Strasbourg,167,3,164,France,5,1,4,0,0,0,0,0,0,0,0,1,0,1,3,0,3,2,0,0,0,0,0,0,0,1.62,56,33,84,0,1.08,-1,-1,-1,18,0.8,0.8,0.8,0,1,0.4,0,0,0,0,0.4,0.2,0,0.6,0.2,0.2,0.6,0,0.2,16.6,83.1,0,1.6,0
270,Jérémy Morel,36,Defender,Olympique Lyonnais,1065,435,630,France,12,5,7,0,0,0,0,0,0,0,0,5,3,2,15,3,12,4,0,0,0,0,0,0,0,1.27,71,89,266,0,0.34,420,332,103,19,1.3,1.5,1.1,0.5,3.6,0.3,1.2,0,0,0,0.3,0.3,0,0.8,0,0.3,0.6,0,0.3,58.8,88.9,0,3.3,0
271,Jérémy Pied,32,Defender,Lille,462,202,260,France,11,5,6,0,0,0,2,2,0,0,0,5,4,1,6,1,5,0,0,0.39,0.39,0,0,0,0,1.17,77,42,0,231,0,293,7,79,13,1.1,0.5,0.6,0.1,1.1,0.5,0.1,0,0,2,0,0.6,0.2,0.5,0.1,0.1,0.3,2,0.6,24.9,78.1,0.5,0.8,0
272,Jérémy Sorbon,37,Defender,Guingamp,2644,1294,1350,France,33,18,15,1,0,1,0,0,0,0,0,9,5,4,45,18,27,2,0,0.03,0,0.03,0,0.07,2644,1.53,59,80,1322,0,0.07,238,330,154,8,1,1,0.8,0.5,3.1,0.2,0.7,0,1,0,0.2,0.1,0.2,0.8,0,0,0.4,0,0.1,31.3,84.2,0,2.4,0
273,Jessy Deminguet,23,Midfielder,Caen,1273,560,713,France,20,9,11,0,0,0,0,0,0,0,0,6,2,4,17,9,8,2,0,0,0,0,0,0,0,1.2,75,64,637,0,0.14,387,391,-1,22,1.9,0.9,1.1,0,1.3,1.3,0.2,0,0,0,0.4,0.3,0.7,0.7,0,1.3,1,0,0.3,22.3,83.6,0.1,1.7,0
274,Jessy Moulin,35,Goalkeeper,Saint-Étienne,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,21,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,85,0,0,0
275,Jimmy Briand,35,Forward,Bordeaux,2498,1363,1135,France,35,17,18,7,6,1,3,2,1,1,0,9,5,4,32,17,15,1,0,0.36,0.11,0.25,0.4,0.08,357,1.15,78,71,2498,833,0.04,67,119,-1,2,0.4,0.1,1.1,0,0.7,0.6,0.2,0,7,3,1.5,1,0.4,1.4,0.5,1.3,2.3,3,1,19.6,73.6,0.1,0.3,0.1
276,Jimmy Durmaz,32,Midfielder,Toulouse,1904,1053,851,Sweden,36,19,17,4,4,0,1,1,0,2,0,8,5,3,30,16,14,5,0,0.24,0.05,0.19,0.34,0,476,1.42,63,53,381,1904,0.24,99,195,-1,4,0.9,0.3,0.8,0,0.3,0.6,0.1,0,4,1,1.1,1.1,1.4,0.5,0,1.1,1.3,1,1.1,30.4,77,0.6,1.5,0
277,Johan Larsson,30,Defender,Guingamp,90,90,0,Sweden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,15,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,26,80.8,0,1,0
278,Johann Carrasso,32,Goalkeeper,Reims,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,John Bostock,29,Midfielder,Toulouse,982,582,400,Trinidad and Tobago,16,9,7,0,0,0,0,0,0,0,0,4,2,2,14,10,4,1,0,0,0,0,0,0,0,1.28,70,61,982,0,0.09,339,292,-1,26,1.5,1,1.1,0,0.7,1.3,0.1,0,0,0,0.4,0.4,0.1,0.9,0,0.5,0.9,0,0.4,36.9,85.3,0.3,1.4,0
280,John Stiven Mendoza Valencia,28,Forward,Amiens SC,1883,1042,841,Colombia,25,14,11,2,0,2,2,2,0,0,0,9,6,3,25,10,15,4,0,0.19,0.1,0.1,0,0.21,942,1.19,75,75,471,942,0.19,153,123,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Johnathan Panzo,20,Defender,Monaco,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Jonas Martin,30,Midfielder,Strasbourg,2061,990,1071,France,23,11,12,3,1,2,1,0,1,2,1,5,2,3,26,14,12,9,0,0.17,0.04,0.13,0.09,0.17,687,1.14,79,90,229,2061,0.39,132,221,-1,9,2,1.3,1.5,0,1.7,0.7,0.5,0,3,1,0.9,1,0.8,1,0,1.3,0.9,1,1,65.4,88.4,0.2,4.4,0
283,Jonathan Bamba,25,Forward,Lille,3011,1452,1559,France,38,19,19,13,11,2,3,2,1,1,0,15,10,5,25,8,17,4,0,0.48,0.09,0.39,0.68,0.12,232,0.75,120,79,753,1004,0.12,33,144,-1,2,0.8,1.1,0.7,0,0.2,0.7,0,0,13,3,1.8,1.1,0.9,1.7,0.1,2.2,2.1,3,1.1,30.1,79.6,0.3,0.9,0.2
284,Jonathan Gradit,28,Defender,Caen,2013,959,1054,France,24,12,12,0,0,0,0,0,0,0,0,7,3,4,27,13,14,1,0,0,0,0,0,0,0,1.21,75,84,2013,0,0.04,282,293,84,13,2.2,1.9,0.9,0.6,3.1,1,0.6,1,0,0,0.1,0.3,0.9,1.5,0,0.5,0.7,0,0.3,34.2,81.2,0.2,2.3,0
285,Jonathan Ligali,29,Goalkeeper,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Jordan Amavi,27,Defender,Olympique Marseille,2177,983,1194,France,28,12,16,0,0,0,2,1,1,0,0,6,4,2,33,11,22,9,2,0.08,0.08,0,0,0,0,1.36,66,78,198,1089,0.45,335,162,126,23,2.6,1.6,1.6,0.3,2.8,0.8,0.3,0,0,2,0.9,0.9,0.8,1.2,0,0.9,1.3,2,0.9,34.5,79.5,0.8,1.3,0
287,Jordan Ferri,29,Midfielder,Nîmes,1991,1095,896,France,28,15,13,2,0,2,1,0,1,0,0,9,6,3,29,12,17,5,0,0.14,0.05,0.09,0,0.2,996,1.31,69,71,398,1991,0.23,168,196,-1,9,1.3,0.3,0.5,0,0.8,0.8,0.5,0,0,0,0,0,0.3,0.5,0,1,1,0,0,22.3,89.9,0,1,0
288,Jordan Ferri,29,Midfielder,Nîmes,1991,1095,896,France,28,15,13,2,0,2,1,0,1,0,0,9,6,3,29,12,17,5,0,0.14,0.05,0.09,0,0.2,996,1.31,69,71,398,1991,0.23,168,196,-1,9,2.2,0.6,1.7,0,0.4,1.5,0.1,0,2,1,0.6,1,1.1,1.3,0.1,1.2,1.7,1,1,42.7,82.1,0,3.3,0.2
289,Jordan Ikoko,27,Defender,Guingamp,1707,720,987,Congo DR,20,8,12,0,0,0,0,0,0,0,0,4,1,3,42,14,28,3,0,0,0,0,0,0,0,2.21,41,85,569,0,0.16,414,372,173,28,1.9,1.2,0.9,0.1,1.2,0.6,0.3,0,0,0,0.2,0.5,0.8,1.1,0.1,1,1.4,0,0.5,28.3,73.5,0.7,1,0
290,Jordan Lefort,27,Defender,Amiens SC,1803,752,1051,France,23,9,14,0,0,0,1,1,0,0,0,5,2,3,26,10,16,5,1,0.05,0.05,0,0,0,0,1.3,69,78,301,1803,0.3,413,197,113,20,1.4,2,0.7,0.4,4.5,0.4,0.3,0,0,1,0.5,0.2,0.3,0.7,0,0.3,0.7,1,0.2,34.4,69.5,0.3,2.3,0
291,Jordan Marié,29,Midfielder,Dijon,1803,978,825,France,26,13,13,1,1,0,1,1,0,0,0,4,2,2,32,16,16,4,0,0.1,0.05,0.05,0.09,0,1803,1.6,56,69,451,1803,0.2,206,208,-1,10,2,1.5,0.8,0.1,1.2,1.4,0.2,0,1,1,0.6,0.5,0.5,0.5,0,0.4,1.5,1,0.5,32.7,78.9,0.2,2,0
292,Jordi Mboula Queralt,22,Forward,Monaco,276,181,95,Spain,7,5,2,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0.65,138,39,276,0,0.33,354,257,-1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Jose Fonte,37,Defender,Lille,3112,1476,1636,Portugal,36,17,19,3,2,1,1,1,0,0,0,15,10,5,24,7,17,6,1,0.12,0.03,0.09,0.12,0.06,1037,0.69,130,86,445,3112,0.2,165,236,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Josh Maja,22,Forward,Bordeaux,197,132,65,England,7,3,4,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0.46,0,0.46,0,1.38,197,0.46,197,28,197,0,0.46,-1,-1,-1,8,0.3,0,0.4,0,0,0.1,0,0,1,0,0.7,0.1,0.1,0.3,0,0.4,1.3,0,0.1,7.3,78.4,0,0,0
295,Josué Homawoo,23,Defender,Nantes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Juan Bernat,28,Defender,PSG,1838,873,965,Spain,25,11,14,1,0,1,2,2,0,0,0,12,6,6,14,4,10,7,1,0.15,0.1,0.05,0,0.09,1838,0.69,131,74,230,919,0.39,209,124,8,16,1.9,0.8,1.3,0.1,1.2,1,0.2,0,1,2,0.2,0.8,0.7,0.8,0.2,0.9,1.2,2,0.8,41.6,90.8,0.4,0.6,0
297,Juan Ferney Otero Tovar,25,Forward,Amiens SC,2178,1067,1111,Colombia,33,18,15,2,0,2,2,1,1,0,0,10,6,4,32,13,19,1,0,0.17,0.08,0.08,0,0.16,1089,1.32,68,66,2178,1089,0.04,179,152,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Judilson Mamadu Tuncará Gomes,29,Midfielder,Monaco,467,154,313,Portugal,8,3,5,0,0,0,0,0,0,0,0,2,0,2,12,7,5,2,1,0,0,0,0,0,0,2.31,39,58,234,0,0.39,357,401,-1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Jules Koundé,22,Defender,Bordeaux,3330,1620,1710,France,37,18,19,0,0,0,1,0,1,0,0,10,6,4,38,19,19,4,0,0.03,0.03,0,0,0,0,1.03,88,90,833,3330,0.11,367,238,44,28,1.3,1.4,0.7,0.4,4.9,0.4,0.6,0,0,1,0.4,0.3,0.4,0.6,0,0.2,0.4,1,0.3,53,80.7,0,3.2,0
300,Julian Draxler,27,Midfielder,PSG,2044,990,1054,Germany,31,16,15,3,2,1,7,3,4,0,0,12,8,4,25,5,20,6,0,0.44,0.31,0.13,0.18,0.09,681,1.1,82,66,341,292,0.26,137,13,-1,7,1.3,0.5,0.8,0,0.1,0.9,0,0,3,7,1,1.3,1.4,0.5,0,1.4,1.1,7,1.3,49.5,89.8,0.4,1.3,0.1
